,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0,3.407574,3.2138674,1.368925,1.814188,2.001195,1.7522098,1.9264364,2.1462903,1.8681269,1.8222893,2.2458608,2.5987058,2.2143466,1.2709633,1.1056198,1.9247223,2.0093927,-0.63983834,2.3278975,-0.68176085,1.9743274,1.2839001,0.9313461,0.63255787,1.3858272,2.2657568,-0.48127583,2.7322795,4.030545,1.572062,1.8028753,0.79149234,2.2573078,1.820747,0.2758314,0.77012753,0.5042827,1.9696443,1.5938834,1.9326612,4.8763537,2.8109,1.13664,2.8935025,2.8868692,3.2688117,1.1890539,1.3844615
1,1.800951,1.4659387,1.368925,1.814188,0.53690815,0.18960337,1.553094,0.5423015,1.8681269,1.2394698,-0.17773107,2.0817223,2.2143466,0.026083345,0.4813666,1.7603099,1.3343419,-1.2691901,1.4971659,-0.4112229,2.1292176,1.5403389,0.7847544,1.8648067,0.95071626,1.582841,-0.80427855,1.8167702,2.4984052,1.572062,1.8028753,0.51082206,1.675528,0.61050236,-0.25688627,1.585071,-0.87103254,1.1497182,1.762608,1.8158607,1.2257323,-0.0023395014,-0.8691912,1.7350739,1.895952,2.0460625,1.3854831,1.1129987
2,0.65336305,0.76676714,-0.1262563,-0.3706074,0.90297985,0.18960337,0.4330671,-0.6034049,1.6372087,0.65665025,-1.389527,1.5647391,1.7080171,-0.6852766,-0.35097095,0.7738347,0.3217657,-0.9545142,0.94334483,-0.140685,1.9743274,1.0274613,-0.3879796,1.2486823,0.29804993,0.8999254,-0.9657799,1.5116003,1.5791215,0.9758291,1.5450766,-0.33118892,0.89982194,-0.8686856,-0.9671765,0.77012753,-1.329471,0.32979208,0.58153564,0.9982575,0.23010841,-0.35399446,-0.58264387,-1.1609975,0.24442305,0.6195218,1.1890539,0.027147928
3,0.8828806,0.06759568,-0.62465006,-0.12785237,0.90297985,0.50212467,0.059724748,0.08401893,1.5217496,0.94806004,-0.78362906,1.5647391,1.3704643,-0.15175666,0.065197825,0.6094222,-0.0157597,-1.8985418,0.38952374,-1.2228367,1.3547676,0.0017060443,-0.3879796,0.32449567,-0.24583872,0.6722868,-1.1272812,1.8167702,1.5791215,0.6777127,0.7716807,-0.89252955,0.89982194,-0.73421395,-0.9671765,0.15891995,-0.5654069,0.46644646,-0.09336288,0.88145703,1.2257323,0.34931543,-0.8691912,-1.3540689,-1.4071059,-0.60322744,-0.18595079,0.027147928
4,2.0304685,0.41718143,-0.62465006,0.3576577,1.2690516,1.7522098,0.4330671,1.000584,1.6372087,1.5308796,0.73111594,2.2540503,1.5392407,1.0931233,1.3137043,1.4314848,0.3217657,-1.8985418,0.38952374,-1.2228367,1.5096576,0.25814486,-0.09479611,0.016433494,0.080494456,1.127564,-0.9657799,2.42711,2.1919773,0.6777127,0.7716807,-1.1731998,1.8694546,0.34155908,-0.61203134,0.77012753,0.6570955,1.423027,0.58153564,1.4654593,2.8851056,0.7009704,-1.1557385,-0.19564039,-1.7374115,0.008147184,-0.38238,0.16287929
5,2.2599862,0.76676714,0.6213343,1.3286778,1.6351233,2.0647311,1.1797518,1.2297252,1.7526679,0.94806004,1.337014,2.5987058,1.7080171,0.9152834,1.1056198,2.41796,0.9968165,-0.9545142,0.6664343,-0.68176085,1.5096576,0.77102244,0.7847544,0.63255787,0.080494456,1.3552026,-0.1582731,2.42711,2.1919773,0.37959623,0.7716807,-1.7345405,1.8694546,1.6862754,-0.43445882,1.1775993,0.19865711,1.6963356,1.5938834,2.0494616,2.553231,0.34931543,-0.29609656,-0.0025689434,-0.25103563,0.6195218,0.010478464,0.97726744
22,-0.2647073,0.76676714,-0.37545317,-0.61336243,0.90297985,-0.12291792,-0.68696,-1.0616874,0.7135362,1.5308796,-0.78362906,0.013789167,1.0329112,-1.0409566,-1.5994773,0.116184585,-0.6908105,0.93354094,0.94334483,0.12985292,1.1998776,0.51458365,-0.53457135,1.4027133,-0.137061,0.21700971,-0.48127583,0.29092088,0.3534096,0.9758291,1.5450766,0.51082206,-0.6515903,-1.5410436,-0.9671765,0.77012753,-1.0238454,-0.080171004,-0.26208752,0.7646566,-0.10176626,0.34931543,0.85009265,-0.9679261,-0.25103563,0.6195218,0.99262464,-0.24431477
23,-0.2647073,1.1163529,0.12294057,0.11490266,1.2690516,-0.12291792,-0.31361762,0.31316018,0.7135362,1.5308796,0.73111594,0.013789167,0.8641347,-0.15175666,-0.35097095,0.116184585,-0.6908105,0.93354094,1.4971659,0.12985292,0.89009756,0.25814486,-0.3879796,1.5567445,-0.6809496,0.21700971,-0.48127583,0.59609073,0.9662655,0.9758291,1.0294794,0.51082206,-0.06981071,0.07261583,-0.25688627,0.77012753,0.5042827,0.73975515,-0.26208752,0.6478561,1.2257323,0.7009704,0.85009265,-0.19564039,-0.08588272,0.008147184,0.5997662,-0.38004616
38,0.65336305,0.76676714,1.6181217,1.814188,-0.19523525,0.50212467,0.8064094,-0.14512233,0.8289952,0.65665025,0.73111594,1.3924114,1.5392407,0.9152834,0.4813666,1.5958973,0.3217657,-0.010486634,0.94334483,0.40039083,1.3547676,1.2839001,1.5177131,1.5567445,0.6243831,0.8999254,0.32623094,1.2064304,0.65983754,0.9758291,1.2872779,1.3528329,1.0937485,1.0139172,0.6309765,1.3813351,-0.5654069,1.1497182,1.5938834,1.5822598,-1.4292649,-0.70564944,0.56354535,-0.38871178,1.4004933,1.2308964,1.7783417,1.7916557
39,-0.7237424,0.06759568,1.8673186,1.0859228,-0.9273786,-0.12291792,0.059724748,-1.0616874,0.9444544,0.36524048,-0.17773107,1.2200836,0.8641347,0.026083345,-0.5590554,0.9382472,-0.6908105,-1.2691901,-0.44120786,-0.140685,1.1998776,1.0274613,0.4915709,0.32449567,0.18927218,0.6722868,-0.64277714,0.9012606,0.3534096,0.9758291,0.25608352,0.79149234,0.31804234,-0.19632743,-0.07931372,0.9738634,-1.0238454,0.46644646,0.91898495,1.3486588,-0.76551557,-1.4089593,-0.58264387,-0.19564039,0.07927016,0.21193872,1.1890539,0.97726744
