,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
7,-0.24518335,-1.3446171,-1.161299,-1.4459003,0.58037966,-1.653206,-0.92473465,0.89855766,0.76652104,-0.16702108,-0.8342553,0.05060033,-0.68240285,0.5753262,2.1929054,-0.70470566,-0.4085965,-1.3514415,0.16361284,-0.24728973,-1.0645823,-0.89957666,-0.056823947,-1.2825423,1.4676255,-0.83730286,-0.32523015,-0.15746754,-0.18322112,-1.570883,-1.8831619,-1.1824967,-0.49986574,1.212313,0.11135906,-1.760082,1.318205,0.51316273,-0.854134,0.4198221,-0.29442763,-1.6155562,-1.135648,-0.7840403,-1.6354748,-0.26418918,-2.1080408,0.2620431
8,-0.24518335,-1.9298006,-1.161299,-1.9672581,0.114833266,-2.149498,-1.3187954,-1.293054,0.49276236,-0.9499145,-2.4573152,-0.5648679,-0.8883581,-1.5359697,0.44138202,-0.348194,-0.7407858,-1.5090741,-0.18205225,-0.4820559,-1.0645823,-0.89957666,0.08065443,-1.1208777,1.4676255,-0.83730286,0.17257328,-1.0010704,-0.18322112,-1.7551147,-1.8831619,-0.83056164,-1.1111208,-0.7072549,-0.060845453,-1.4414197,-0.3159347,-1.1848015,-0.4415104,-0.15007435,-1.9610028,-1.7643185,-1.3018409,-0.89990836,-1.6354748,-0.5365488,-1.7926226,0.5092541
14,-1.2285576,-1.149556,-1.7834263,-1.4459003,0.2700154,-1.653206,-1.7128563,0.35065475,-0.4653932,-0.9499145,0.13958079,0.05060033,-0.2704923,0.17945822,1.6674486,-0.348194,-1.4051644,-1.3514415,-1.2190475,-0.95158833,-1.0645823,-1.1084579,-0.056823947,-0.63588375,0.9819628,-1.5664508,-0.32523015,-0.36836824,-0.38679457,-1.3866514,-1.3256484,-0.83056164,-0.9073692,0.95637065,-0.060845453,-0.96342635,0.63731354,1.2678134,-0.4415104,-0.57749665,-0.71107143,-1.4667939,-1.135648,-0.552304,-0.5274303,-0.94508827,-1.6349133,0.13843758
15,-1.0318828,-0.56437254,0.2903311,-0.75075656,0.2700154,-0.9914834,-0.13661289,-1.4756882,0.08212428,0.09394339,-1.3211733,-0.97518015,-0.8883581,-2.0637937,-2.1859033,-2.130752,0.2557821,0.22488429,-0.52771735,-0.24728973,-0.86037797,-0.4818141,-1.4316077,-0.47421902,-0.61378604,0.074131966,-1.8186405,-0.36836824,-0.38679457,-0.46549305,-0.39645934,-0.65459406,-1.3148726,-1.475082,-0.577459,-0.32610175,-1.4053613,-1.7507896,-0.4415104,-0.15007435,0.33053812,-0.57422024,-0.47087643,-0.7840403,-0.7490392,-1.2174479,-0.53094953,-1.3448286
16,-0.83520794,-0.56437254,-0.124420375,-0.5769706,0.2700154,-0.66062206,-0.13661289,-1.293054,0.21900365,0.35490784,-1.9703974,-1.3854923,-0.8883581,-2.4596617,-2.8865128,-1.7742406,0.42187673,0.0672517,0.8549431,0.22224265,-0.86037797,-0.2729328,-1.4316077,-0.47421902,0.28815898,-0.47272897,-1.6527059,0.26433384,0.6310728,-0.09702972,-0.39645934,-0.302659,-1.722376,-1.8589957,0.11135906,-0.32610175,-0.860648,-2.128115,-0.4415104,0.4198221,0.9555039,-0.12793338,0.19389509,-0.6681722,-0.5274303,-0.40036902,-0.53094953,-1.8392507
17,-0.83520794,-0.7594337,-0.95392334,-1.4459003,-0.35071313,-1.4877754,-0.72770417,-1.293054,-0.4653932,-0.68895,-1.8080913,-0.77002406,-0.68240285,-0.7442338,-0.084075056,-1.4177289,-0.07640719,-0.09038089,0.16361284,-0.24728973,-1.2687867,-0.6906954,-0.46925905,-0.63588375,0.7738217,-0.290442,-0.98896813,-0.36836824,-0.38679457,-1.018188,-0.9539728,-0.47862652,-1.1111208,-0.7072549,-0.921868,-0.64476407,0.63731354,-1.3734641,-1.0604459,-0.43502256,-0.50274956,-1.0205071,-0.3046836,-0.7840403,-0.6382347,-0.94508827,-0.8463678,-0.47959
18,-0.63853306,-0.1742502,-0.95392334,-1.6196862,-0.19553103,-1.156914,-0.53067374,-0.014613866,0.76652104,0.35490784,-1.4834793,0.05060033,0.34737355,-0.6122778,0.26622966,-1.2394731,-0.07640719,-0.24801348,0.33644542,0.45700887,-1.0645823,-0.4818141,0.35561118,0.1724397,-0.12812336,0.4387059,0.0066387975,0.053433154,0.22392586,-0.46549305,-0.768135,0.04927606,-0.70361745,-0.45131248,-0.060845453,0.15189168,0.5011352,-0.4301507,0.59004885,-0.15007435,-0.29442763,-0.27669564,-0.13849069,0.72224486,-0.19501692,0.4167099,-0.53094953,0.2620431
19,-1.0318828,-0.36931136,-0.95392334,-1.2721144,0.4251975,-0.8260528,-0.13661289,0.16802044,0.76652104,0.6158723,-1.3211733,-0.3597119,0.14141828,0.8392382,0.26622966,-0.5264498,0.08968746,-0.24801348,0.33644542,-0.012523538,-1.2687867,-0.4818141,0.4930896,-0.15088966,0.42691976,-0.290442,-0.98896813,0.26433384,0.22392586,-0.6497247,-0.768135,0.22524361,-1.5186243,0.3165147,0.28356355,-0.32610175,1.9990968,-0.052825324,0.383737,0.56229615,0.74718195,0.020828899,-0.13849069,-0.08883173,-0.8598436,0.4167099,-0.8463678,0.3856486
20,-1.2285576,-0.95449483,-1.161299,-1.6196862,-0.04034887,-1.653206,-0.92473465,-1.1104196,0.21900365,-0.16702108,-1.3211733,-0.5648679,-0.68240285,-0.08445377,-0.6095321,-0.5264498,-0.5746911,-0.87854385,-0.7005499,-0.7168221,-2.2898085,-1.3173393,0.21813281,-1.2825423,0.42691976,-0.65501595,-0.82303363,-0.15746754,-0.59036803,-1.018188,-1.3256484,-1.0065291,-1.3148726,-0.5792837,-0.40525448,-0.96342635,1.318205,-0.24148802,-0.23519853,-0.29254845,-0.29442763,-1.0205071,-1.135648,-0.6681722,-1.1922569,-0.6727286,-1.4772042,-0.10877346
21,-0.4418582,-0.36931136,-0.7465476,-1.0983285,0.4251975,-0.8260528,-0.72770417,-0.014613866,0.9034004,0.35490784,-0.8342553,0.2557564,0.14141828,-1.2720577,-0.6095321,-0.348194,-0.4085965,-0.5632786,-0.3548848,-0.24728973,-0.86037797,-0.4818141,0.35561118,-0.47421902,0.49630013,-0.108155005,-1.6527059,0.053433154,-0.18322112,-0.46549305,-0.768135,-0.47862652,-0.49986574,-0.8352261,0.62797254,-0.16677062,-0.58829135,-0.24148802,0.383737,-0.29254845,-0.50274956,-0.87174475,-0.47087643,0.3746406,-0.6382347,0.14435028,-1.4772042,0.13843758
22,-0.04850849,-0.56437254,-0.95392334,-0.75075656,0.890744,-0.9914834,-0.72770417,-0.37988248,0.9034004,0.09394339,-0.9965613,0.6660686,1.1711947,-1.1401018,-0.43437976,0.72134095,-0.4085965,-0.7209112,-0.009219705,0.45700887,-0.45196918,-0.064051494,1.3179599,0.33410436,1.8145276,-0.83730286,-0.6570991,0.4752345,0.42749932,-0.6497247,-0.9539728,-0.47862652,-0.9073692,-0.3233413,1.3167906,-0.16677062,-0.7244696,0.13583736,1.0026726,0.8472443,-1.1277153,-1.1692693,0.19389509,0.49050868,0.35900533,1.6423283,-1.161786,0.8800707
