,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0,2.2698696,0.081423394,1.8650384,2.0037565,2.110096,1.953509,1.8806409,0.72268534,-0.09428577,0.075308,1.3026795,0.17050755,-0.004121067,0.6835195,1.4140764,0.09100351,1.5767057,2.7532902,2.0852973,1.4336559,1.6382252,1.0645995,0.001690313,-0.2454689,0.56824875,0.7880874,0.22616944,1.1817379,0.84965247,0.6494378,1.4174232,0.19770105,0.95348746,0.6513896,0.038399503,0.1866731,0.68081665,1.0222402,0.4072419,0.23847246,-1.0983695,-0.15984134,0.13036694,0.05328368,0.56914693,0.62466526,0.10937465,0.10682018
1,0.77580696,-0.10646969,0.26316375,0.6437418,1.2040429,1.0596824,0.6974915,-0.090338774,-0.38292143,-0.122868404,0.99350035,0.5438831,-0.25144547,0.51599026,1.2442511,-0.28470558,0.32755345,1.131973,1.3440795,0.61442393,0.6726694,0.20681882,-0.2516093,-0.62505955,0.10437453,-0.07060562,0.22616944,0.009764065,-0.060693428,0.20731024,0.27909982,-0.2671174,0.27778834,0.069791846,0.17234403,-0.9094392,0.20494208,0.7906146,-0.28222546,-0.2496315,-0.88660073,-0.31452775,-0.17518085,-0.39076507,-0.11841199,-0.022433603,-0.3803528,-0.25243384
2,0.11177911,-0.29436278,-0.3089344,-0.26293468,0.75101644,0.463798,0.19042754,0.045165252,0.05003206,-0.3210448,0.99350035,-0.016180214,-0.49876988,-0.15412655,0.39512542,-0.28470558,-0.36642003,0.24761826,0.23225264,-0.20480797,-0.29288647,-0.22207151,-0.50490886,-0.7199572,-0.0115940245,-0.35683662,-0.52110004,-0.2832294,-0.36414206,-0.67694485,-0.3533021,-0.63897216,0.27778834,0.069791846,0.038399503,-0.80979264,-0.17575759,0.32736343,-0.28222546,-0.5982772,-0.039525688,-0.7785869,-0.78627646,-0.24274881,-0.46219143,-0.7989522,-0.788459,-0.46798623
3,-0.5522488,-0.85804206,-0.9954521,-0.41404748,0.2979899,-0.13208637,-0.14761512,0.18066928,-0.38292143,-0.3210448,0.8389108,-0.20286798,-0.49876988,0.43222564,0.9046009,-0.28470558,-0.36642003,0.1002258,0.23225264,-0.40961593,-0.7756644,-0.36503494,-0.33604246,-1.2893431,-0.9393425,-0.7861831,-0.82000786,-0.7227196,-0.9710394,-0.8243207,-0.3533021,-0.9178633,0.052555297,0.3605907,-0.095545016,-1.0090858,0.20494208,0.55898905,-0.69590586,-0.52854806,-1.0983695,-0.62390053,-0.78627646,-1.1308463,-1.2643435,-1.1872115,-1.2781863,-0.61168784
4,-0.88426274,-1.045935,-0.9954521,-0.5651602,-0.45705426,-0.57899964,-0.14761512,-0.36134684,-0.09428577,-0.915574,0.52973163,-0.38955572,-0.9934187,0.18093184,0.22530028,-0.40994194,-0.50521475,-0.19455913,-0.32366076,-0.81923187,-0.7756644,-0.36503494,-0.42047566,-0.9097525,-2.2149966,-0.4999521,-2.165093,-0.8692164,-1.1227636,-0.8243207,-0.47978246,-0.73193586,-0.3979108,0.26365775,-0.22948955,-0.71014607,0.300117,-0.020074973,-0.97169286,-0.6680063,-0.88660073,-0.7785869,-1.2445982,-1.1308463,-1.608123,-1.4460511,-0.95170146,-0.539837
5,-1.0502696,-0.6701489,-0.080095135,-0.26293468,-0.1550366,-0.13208637,0.35944885,-0.90336293,-0.81587493,-1.3119268,-0.39780587,-1.1363068,-1.240743,-0.74047875,-0.9634758,-1.1613601,0.04996406,0.54240316,-0.1383563,-0.61442393,-0.29288647,-0.22207151,-1.0959412,-0.055673596,-1.1712795,0.21562536,-1.5672773,-0.8692164,-1.1227636,-0.38219315,-0.3533021,-0.3600811,-1.07361,-0.80260473,-0.36343405,-0.6104995,-0.46128234,-0.8307646,-1.1095862,-1.2955685,-0.674832,-0.4692141,-1.0918242,-1.4268788,-1.0351572,-1.3166313,-0.3803528,-0.899091
6,-1.0502696,-0.29436278,-0.5377736,-0.26293468,-0.0040277625,-0.57899964,0.19042754,-0.36134684,-0.2386036,-0.915574,-0.088626705,-0.38955572,-0.9934187,-0.40542036,-0.45400035,-0.785651,0.04996406,0.54240316,0.41755712,-0.40961593,-0.6147384,-0.07910807,-0.67377526,0.32391703,-1.1712795,-0.35683662,-1.8661851,-0.7227196,-0.6675907,0.20731024,0.026139073,0.19770105,-0.62314385,-0.7056718,0.44023308,-0.31155974,-0.27093253,-0.599139,-0.42011893,-0.94692284,-0.25129443,-0.31452775,-0.63350254,-0.68679756,-0.92056406,-1.1872115,-0.13548906,-0.75538945
18,-1.0502696,-1.6096144,-1.7963896,-1.3207239,-0.75907195,-0.7279707,-2.1758711,-2.2584033,-0.09428577,-1.5101032,-2.0982912,-1.3229945,-0.37510768,-1.9131832,-1.133301,0.09100351,-2.170751,-2.2580538,-2.3620098,-1.6384637,-1.4193683,-1.651706,0.5927227,-0.53016186,0.6842173,-2.217338,-0.22219226,-1.1622099,-1.274488,-1.4138241,-0.7327432,-0.73193586,-0.84837687,-1.8688672,-1.1671011,-0.41120633,-1.2226816,-0.48332617,-0.006438507,-0.11017323,-1.0983695,-1.552019,-1.2445982,-1.4268788,-0.8059709,-1.0577918,0.10937465,0.9690298
19,-1.3822836,-2.1732936,-2.1396484,-1.3207239,-0.75907195,-1.3238552,-2.3448923,-1.9873952,-0.52723926,-1.906456,-1.7891121,-0.7629312,-0.49876988,-1.8294185,0.5649506,0.09100351,-2.3095458,-2.405446,-2.3620098,-2.2528877,-1.5802943,-1.9376329,0.84602225,-1.1944454,0.91615444,-2.217338,0.07671553,-1.1622099,-0.9710394,-1.5611999,-0.985704,-0.82489955,-0.3979108,-1.1903366,-0.8992121,-1.0090858,-1.2226816,-0.25170055,-0.5580124,-0.38908976,-1.9454445,-2.016078,-1.397372,-1.7229112,-1.4935298,-1.4460511,-0.29873154,0.8253282
31,-1.3822836,-0.85804206,-0.8810325,-0.5651602,-1.0610896,-0.7279707,-0.31663644,-1.038867,-0.38292143,-0.3210448,-0.706985,-0.20286798,-0.9934187,-0.48918495,-0.45400035,-0.785651,-0.36642003,-0.78412896,-0.6942697,-0.61442393,-0.29288647,-0.6509618,0.001690313,-0.15057126,-0.24353114,-0.4999521,0.37562332,-0.7227196,-0.9710394,-0.67694485,-0.85922366,-0.2671174,-0.84837687,-0.80260473,-0.095545016,-0.41120633,-0.27093253,-0.71495175,-0.69590586,-0.31936064,-0.25129443,-0.15984134,-0.32795474,-1.4268788,-1.0351572,-0.5401127,-0.053867828,-0.539837
