,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0,3.3106694,1.787209,2.993183,1.9522505,3.0613935,1.1547942,1.7847418,1.4795719,-0.5678062,0.6489908,0.66836226,1.8128682,1.3369515,0.6647824,0.5345887,0.41344154,2.6842666,3.2261255,0.8319937,2.3184931,2.572364,2.0569272,0.67454046,0.4837492,1.4454048,1.5005437,0.030829042,2.5697668,2.9118056,2.7139704,1.9362887,0.3080411,0.11185804,0.85683805,1.1008791,0.9525254,1.2160298,0.7109684,0.9276599,1.4498129,2.1955633,0.5028011,0.9089897,1.6779035,1.9760529,2.0559053,1.1046506,1.8660092
1,1.2987814,0.48710898,0.77783155,0.37891707,0.90244067,-0.22309195,0.022196766,-0.2818309,-0.9389216,-0.041423153,0.01988495,1.2660911,0.91162336,0.297635,-0.075671695,0.15504156,-0.08562148,1.3438386,-0.6276517,1.2050239,1.4222744,-0.119292416,0.1635278,-0.51297444,0.43489537,0.21252437,-0.06970898,1.0409007,1.1111027,0.8060834,0.31821507,-1.0248376,-0.59909004,0.5463889,0.32743126,-0.28345072,1.1096094,0.51492995,-0.552635,0.56876683,0.6548204,-0.4641162,-0.0015143576,0.08997976,-0.027931962,0.4242383,-0.2995698,0.8657683
2,0.62815213,0.22708899,-0.14523144,-0.40774968,0.6865454,-0.6167737,-0.9569949,-0.2818309,-1.4955947,-0.27156115,0.01988495,1.4483502,1.1242874,-0.14294188,0.046380386,0.28424153,-1.0928534,0.83048755,-0.87092596,0.8338674,1.0389111,-0.36109462,-0.0068097594,-0.7123192,0.21033776,-0.27048287,-0.5723991,0.84979254,0.5108684,0.8060834,-0.08630335,-1.4691305,-0.74127966,-0.07450952,0.71415514,-0.53064597,-0.1674347,0.12285307,-0.25657603,0.27508488,0.84741324,-0.4641162,-0.4567664,0.24877214,-0.57447326,0.061645623,-1.1019814,0.5323547
3,0.46049485,-0.81299096,-0.14523144,-0.211083,0.25475484,-1.2072964,-0.76115656,-0.061655547,-1.4955947,-0.5016991,0.27927586,1.2660911,0.69895923,0.0039170757,0.29048452,0.15504156,-0.84104544,1.0016046,-0.87092596,0.8338674,0.8472295,-0.36109462,-0.3474849,-1.5096982,0.43489537,-0.10948047,-0.77347517,0.65868425,0.110712156,1.2830552,0.31821507,-1.4691305,-0.59909004,-0.6954079,0.32743126,-1.0250363,-0.06101437,0.12285307,-0.552635,-0.16543812,0.6548204,-1.1893042,-0.6843924,-0.227605,-2.2140973,-0.6635397,-1.5031873,0.032234322
4,0.46049485,-0.55297095,0.03938117,0.18225038,0.6865454,-0.8136146,-0.5653183,-0.061655547,-1.6811525,-0.27156115,0.27927586,1.083832,0.91162336,-0.14294188,0.046380386,0.15504156,-0.58923745,1.1727216,-0.38437748,1.0194455,1.0389111,0.36431196,0.1635278,-1.1110086,0.5471742,-0.10948047,-0.6729371,0.84979254,0.71094644,1.521541,0.9249927,-1.2469841,-0.59909004,-0.6954079,0.71415514,-0.28345072,-0.1674347,0.12285307,0.33554196,0.27508488,0.84741324,-1.1893042,-0.9120184,-0.227605,-1.8497363,-0.6635397,-1.3025843,0.6990615
5,0.62815213,-0.292951,-0.5144566,0.37891707,0.47065014,-0.6167737,-0.5653183,-0.94235694,-2.0522678,-0.5016991,-0.10981052,0.9015729,1.1242874,0.07734655,0.29048452,0.41344154,-0.33742946,1.5149555,-0.38437748,1.0194455,0.8472295,0.60611415,0.33386537,-0.7123192,0.32261655,-0.4314853,-0.47186106,0.65868425,0.9110246,1.2830552,1.1272519,-0.58054477,-0.45690045,-0.22973412,0.32743126,-0.53064597,0.364667,0.3188915,0.33554196,0.56876683,0.84741324,-1.1893042,-0.22914037,-1.1803594,-1.303195,-0.84483606,-0.7007756,0.6990615
6,0.62815213,-0.032930996,-0.5144566,0.18225038,0.6865454,-0.6167737,-0.5653183,-0.7221816,-1.6811525,-0.27156115,-0.36920145,1.083832,0.91162336,-0.36323032,0.16843246,0.41344154,-0.08562148,1.5149555,-0.87092596,0.64828914,0.65554786,0.36431196,0.50420296,-0.7123192,0.32261655,-0.75349015,-0.47186106,0.65868425,0.9110246,0.8060834,0.9249927,-0.58054477,-0.59909004,-0.22973412,0.32743126,-0.28345072,-0.27385503,0.12285307,-0.25657603,1.0092899,0.6548204,-0.94757485,-0.6843924,-1.021567,-0.93883413,-0.84483606,-0.7007756,1.1991819
7,0.29283753,0.22708899,-0.69906926,-0.40774968,0.47065014,-0.4199328,-0.5653183,-0.94235694,-1.4955947,-0.5016991,-0.10981052,0.9015729,0.2736311,-0.14294188,0.29048452,0.15504156,-0.33742946,0.83048755,-1.1142002,0.091554485,0.27218464,-0.119292416,-0.0068097594,-0.9116639,0.21033776,-0.5924877,-0.47186106,0.27646774,0.31079024,0.09062579,-0.08630335,-0.80269116,-0.45690045,-0.38495874,-0.25265455,-0.77784115,-0.3802754,-0.07318537,-0.552635,0.7156079,0.46222752,-0.4641162,-0.22914037,-0.7039821,-1.1210145,-0.6635397,-0.9013785,0.8657683
8,0.29283753,0.48710898,-0.14523144,-0.211083,0.47065014,0.17058982,-0.3694799,-0.2818309,-1.310037,-0.041423153,-0.23950599,0.9015729,0.060966995,-0.43665978,0.046380386,0.025841573,-0.08562148,0.14601968,-0.38437748,-0.09402373,0.27218464,0.36431196,0.1635278,-0.9116639,0.21033776,0.05152195,-0.5723991,0.467576,0.31079024,0.09062579,-0.49082178,-0.35839826,-0.45690045,-0.22973412,0.5207932,-0.0362555,-0.3802754,-0.07318537,-0.25657603,0.8624489,1.0400062,-0.22238685,-0.22914037,0.08997976,-0.75665367,-0.119650714,-1.1019814,0.5323547
9,0.12518018,-0.032930996,-0.5144566,-0.211083,-0.1770357,0.17058982,-0.3694799,-0.2818309,-0.75336385,-0.041423153,-0.10981052,0.5370547,0.060966995,-0.28980082,0.16843246,0.15504156,0.16618651,-0.025097296,0.10217102,-0.09402373,0.27218464,0.8479163,0.50420296,-0.9116639,0.43489537,-0.10948047,-0.47186106,0.27646774,0.110712156,0.5675975,-0.28856257,0.08589464,-0.17252122,-0.5401833,0.90751714,0.45813492,-0.06101437,0.12285307,0.33554196,0.7156079,0.84741324,-0.4641162,-0.0015143576,0.72514933,-1.1210145,0.061645623,-0.9013785,0.19894113
