,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0,4.458032,0.974131,7.378916,3.8406112,-0.070346296,0.4872428,3.7629921,2.5444884,3.4870896,1.208072,0.58845925,3.7968566,1.193786,3.2366261,2.9981022,-1.0830162,3.8746324,3.7681773,4.0913725,2.0272756,0.79306036,-0.12514845,0.5714004,-0.35160926,-0.425871,4.0361204,-0.8229889,1.1203783,0.9532897,1.1309427,0.69650817,-0.82526016,-0.54394466,3.5652761,1.8737689,2.9376893,4.742788,4.930621,2.0515964,-0.8104885,0.8886723,-0.8852555,0.009032059,3.573935,0.7452458,0.5017669,0.41691512,1.689591
1,0.4472675,-0.18555382,3.0846863,1.9384257,-0.44277856,-0.662428,1.0378381,0.97639954,-0.7373502,-0.46981716,-0.8089343,1.0417087,0.5836734,0.16537781,0.7055894,-1.0830162,1.6838073,1.662073,2.1342194,1.4798527,0.55370766,-0.5469613,-0.4053412,-0.79296273,-0.716896,1.2461797,-1.6728874,-0.4590911,-0.74565685,-0.057446543,-0.044456042,-1.6013738,-1.6105144,1.6090226,-0.6091322,0.014177631,1.6746776,3.0613875,-0.49433953,-2.185314,-0.6464647,-2.140934,-0.1844075,1.5729775,0.91539305,0.11077723,-0.12221174,-0.34198534
2,-0.6465773,-1.0553174,0.5797192,0.5797215,-1.187643,-1.3193828,-0.66538316,-1.8461605,-0.35331023,-0.805395,-1.507631,0.6481161,-0.026439207,-1.0158716,-0.058581464,-1.3866669,-0.194043,0.08249466,0.7362532,0.6587184,-0.64305586,-1.390587,-1.3820828,-1.6756697,-1.880996,0.006205924,-1.6728874,-1.7226665,-1.5951301,-0.057446543,-0.2296971,-1.6013738,-2.1437993,0.14183256,-1.6022925,-1.3146913,-0.2428913,0.56907576,-0.81258154,-2.185314,-1.158177,-2.4548533,-1.5384845,0.57249886,-1.4666685,-1.4531816,-1.2004654,-0.59593236
8,-0.6465773,-0.7653962,0.5797192,-0.23550098,-0.9393549,-0.9909054,-0.66538316,-0.2780716,-0.7373502,-0.46981716,-1.7405298,0.25452352,0.5836734,-0.7796217,0.7055894,-0.17206383,-0.507018,0.34575772,1.0158465,1.2061412,0.075002246,-0.7578677,-0.1611558,-0.13093252,-1.0079211,0.6261928,-1.2479382,-1.0908788,-0.74565685,-0.057446543,-0.6001792,-0.243175,-0.81058705,0.87542766,-0.85742223,-0.25159618,0.52413625,0.8806148,-0.49433953,-1.0068921,-0.13475236,-0.8852555,-0.5712866,-1.0949657,-0.7860794,-0.86669695,0.23720616,0.4198558
9,-0.6465773,-0.18555382,-0.4938381,-0.23550098,-1.063499,-1.1551441,-1.3466717,-0.9053072,-0.35331023,0.2013385,-1.7405298,1.0417087,0.8887297,-1.7246213,0.323504,0.4352377,-1.1329681,-0.18076839,0.17706664,0.9324298,-0.16435048,-0.9687741,-0.1611558,-0.572286,-1.1534336,-0.9237744,-0.8229889,-1.4067727,-1.3119724,-1.2458358,-1.1559024,-1.0192887,-0.81058705,0.38636422,-0.6091322,0.014177631,0.52413625,0.8806148,0.14214447,-0.024874114,0.37695998,-1.1991751,-0.37784708,-0.42797986,-0.27563772,-0.6712022,0.23720616,0.4198558
10,-0.28196234,-0.18555382,-0.4938381,-1.0507234,-1.187643,-1.3193828,-1.3466717,-1.5325428,-0.7373502,-0.46981716,-1.9734286,0.6481161,0.27861708,-1.7246213,-0.4406669,0.13158694,-1.4459431,-0.9705575,-0.6617132,0.6587184,-1.361114,-2.0233061,-1.3820828,-1.454993,-1.589971,-0.613781,-1.0354636,-1.7226665,-2.1614456,-1.542933,-1.8968664,-2.1834588,-0.27730227,-0.10269913,-0.85742223,-0.5173699,-0.051134393,-0.054002114,-0.49433953,-0.8104885,-0.13475236,-0.8852555,-1.345045,0.072259516,-0.6159322,-1.4531816,-1.5598832,-0.34198534
11,-0.6465773,-0.475475,-0.4938381,-0.5072418,-1.3117871,-1.3193828,-1.3466717,-0.9053072,-0.35331023,-1.1409729,-1.7405298,0.25452352,0.27861708,-0.7796217,-0.4406669,-0.17206383,-1.1329681,-0.18076839,0.4566599,1.2061412,-0.64305586,-1.6014934,-0.893712,-0.79296273,-1.1534336,0.31619936,-0.8229889,-1.4067727,-0.74565685,-0.65164113,-1.1559024,-1.4073454,-0.54394466,0.87542766,-0.36084202,-0.7831437,0.90765005,0.8806148,-0.49433953,-1.2032957,0.63281614,-1.1991751,-1.1516054,-0.76147276,-0.9562267,-1.2576866,-0.8410475,-0.8498795
12,-0.6465773,-0.7653962,-0.4938381,-0.5072418,-1.187643,-1.3193828,-1.3466717,-0.9053072,-1.8894702,-1.1409729,-1.9734286,0.25452352,0.27861708,-1.7246213,0.323504,-0.7793654,-1.1329681,-0.44403142,0.17706664,0.9324298,-0.64305586,-0.7578677,-0.6495266,-1.0136395,-0.86240846,0.006205924,-0.18556513,-1.4067727,-1.3119724,-1.542933,-0.9706612,-1.0192887,-0.81058705,0.630896,-0.85742223,-0.5173699,0.52413625,0.8806148,-1.1308236,-0.61408496,-0.39060852,-1.1991751,-0.5712866,-1.2617121,-0.7860794,-0.86669695,-0.12221174,-0.34198534
13,-0.28196234,-0.475475,-0.85169053,-1.0507234,-1.187643,-1.1551441,-1.6873158,-1.5325428,-1.5054302,-0.805395,-1.7405298,0.25452352,-0.026439207,-1.4883714,-0.4406669,-0.7793654,-1.1329681,-0.9705575,-0.3821199,0.6587184,-1.1217613,-1.6014934,-1.3820828,-1.454993,0.15617904,-0.613781,0.23938408,-2.0385604,-1.8782879,-1.542933,-1.3411434,-1.6013738,-0.010659838,0.14183256,-1.3540025,-0.5173699,1.2911638,1.1921538,-0.81258154,-1.0068921,-0.90232086,-1.1991751,-0.37784708,-0.42797986,-1.1263739,-0.86669695,-0.30192068,-1.3577735
14,-0.28196234,-0.475475,-0.13598567,-0.5072418,-0.9393549,-1.3193828,-1.0060275,-0.9053072,-0.35331023,0.2013385,-1.7405298,0.6481161,0.27861708,-1.2521214,-0.8227523,-0.4757146,-0.8199931,-0.70729446,-0.102526635,0.6587184,-0.64305586,-0.9687741,-1.1378974,-1.2343162,-0.425871,0.31619936,-0.39803976,-1.7226665,-1.3119724,-0.65164113,-0.9706612,-1.0192887,-0.010659838,0.87542766,-1.1057123,-0.25159618,0.52413625,0.56907576,-0.17609753,-0.8104885,-0.39060852,-1.1991751,-0.7647262,0.40575242,-1.6368158,-1.0621918,-0.30192068,-0.8498795
15,0.4472675,0.10436739,0.9375717,0.30798066,-1.187643,-0.9909054,-0.32473895,0.035546158,0.7988097,0.5369163,-1.507631,1.0417087,1.193786,-0.54337186,0.323504,0.13158694,-0.194043,0.34575772,1.0158465,1.7535641,0.31435496,-0.7578677,-0.4053412,0.08974421,-1.4444586,0.9361862,-0.18556513,-1.0908788,-0.74565685,0.23965074,-0.044456042,-0.243175,-0.27730227,2.098086,-0.36084202,1.0772728,2.0581913,1.1921538,0.14214447,-0.024874114,0.1211038,0.3704228,0.20247163,-0.42797986,0.06465679,-0.28021246,0.5966241,0.4198558
16,0.082652576,0.6842098,0.22186677,0.30798066,-1.187643,-0.9909054,-0.32473895,-0.2780716,-0.35331023,0.8724941,-1.274732,1.4353012,1.193786,-0.30712196,-0.058581464,0.4352377,-0.194043,0.8722838,1.0158465,1.7535641,0.55370766,-0.33605486,-0.1611558,0.08974421,-0.86240846,0.6261928,-0.18556513,-0.774985,-0.74565685,-0.057446543,0.14078501,-0.43720338,-0.010659838,0.630896,-0.11255192,0.5457252,0.71589315,1.5036926,0.14214447,0.17152949,-0.13475236,0.056503225,0.20247163,0.9059918,0.7452458,0.30627206,0.5966241,0.16590877
17,0.082652576,0.39428857,0.22186677,-0.23550098,-1.187643,-0.9909054,-0.32473895,0.035546158,0.41476977,0.5369163,-1.274732,1.0417087,0.5836734,-0.54337186,0.323504,0.7388885,-0.507018,0.34575772,1.0158465,1.7535641,-0.40370318,-0.5469613,-0.1611558,-1.0136395,-1.298946,0.9361862,-0.18556513,-0.774985,-0.74565685,0.23965074,-0.2296971,-0.82526016,0.25598258,0.38636422,-0.36084202,0.27995142,0.52413625,0.25753683,0.46038646,0.17152949,-0.39060852,-0.5713359,-0.37784708,1.0727382,-0.6159322,-0.08471762,-0.48162964,0.4198558
