,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0,6.213777,4.3964767,1.8264732,5.161039,5.702772,1.8650537,5.7183294,3.7536273,2.6455278,3.3307917,3.7563808,4.4360414,4.4544687,4.0954967,2.2572942,3.4860213,5.988074,5.073147,4.310608,4.073305,3.7789872,4.718689,0.35289404,2.1290448,4.161643,4.8703656,3.2406762,6.153131,6.252556,2.3467536,3.2334101,3.154033,5.4022946,1.7376465,3.2195663,3.7436879,1.2506039,4.538792,1.738053,2.59245,0.90931755,5.2815223,4.412082,5.475642,4.9104896,4.9064207,1.8006916,-0.6291886
1,3.225192,1.9983919,0.035804626,1.7993126,2.1969728,0.4003488,1.7949383,1.4308342,1.4927914,1.8286309,2.248084,2.3087895,2.6750488,2.3109667,0.7590915,2.132225,2.6721098,2.9560668,2.25249,1.7081556,1.7565961,1.7679719,-0.22880684,0.27694038,1.1292151,1.9018391,0.33569887,1.7475506,1.239563,-0.25432953,0.4347313,0.46593165,2.547529,-0.10005038,2.8698666,1.0623239,0.41594037,3.2811215,0.19767162,2.0760245,-0.088712424,1.5814456,1.5786412,1.5957385,2.3716745,1.7895812,0.35318348,-0.94589466
2,0.61018014,0.1998282,-1.754864,-0.6019204,0.24930696,-0.33200362,0.32366657,0.03715845,0.3400551,1.2277669,1.3862001,0.18153827,1.340484,1.8648341,-1.238512,0.43997967,1.0141276,1.7799113,1.2234312,0.91977245,1.1787701,1.0302927,-1.3922086,-1.0459914,0.47940904,1.0112811,-0.14846401,0.42587638,-0.1276168,0.0346797,-0.12500447,-0.68611187,1.3240578,-1.6314642,0.07227066,1.4453759,-0.001391403,2.0234501,-0.18742372,1.5595992,0.24396424,1.170326,0.36430943,-1.3888026,-0.48449236,-0.15844345,-1.3838263,-1.4209539
3,0.61018014,-0.39969298,-1.0385965,-0.6019204,0.24930696,-1.4305322,0.32366657,0.50171703,-0.23631306,1.5281988,1.3862001,0.60698855,1.340484,2.0879004,0.7590915,0.77842873,0.59963214,1.5446804,1.2234312,1.313964,1.1787701,1.0302927,-0.81050766,-1.3105778,0.26280707,0.41757587,-0.6326269,0.42587638,0.3281098,-0.25432953,-0.12500447,0.46593165,0.9162342,-0.10005038,0.07227066,0.679272,0.41594037,1.6042265,0.19767162,1.0431737,-0.088712424,0.34808666,0.36430943,-0.4934403,-1.119196,-0.15844345,-1.3838263,-1.4209539
4,0.61018014,-0.39969298,-1.3967302,-0.6019204,0.6388402,0.034172572,-0.65718114,0.50171703,-0.23631306,0.6269026,1.1707292,0.60698855,0.895629,1.641768,-0.23971027,-0.23691848,0.1851366,0.8389871,1.2234312,1.313964,1.7565961,0.661453,-1.1013582,-2.1043367,0.26280707,-0.76983476,-0.6326269,0.42587638,-0.1276168,-0.83234805,-0.9646081,-0.30209732,1.3240578,-1.3251815,0.07227066,-1.2359879,-0.6273891,1.1850029,-0.18742372,0.784961,0.24396424,-0.8852723,-0.040467843,-0.7918944,-1.436548,-0.5480484,-1.3838263,-1.4209539
5,0.98375326,-0.99921423,-1.754864,-0.6019204,-0.9192926,-1.4305322,-1.1476051,-0.42740014,0.051871024,0.6269026,1.3862001,1.0324389,0.0059190905,1.8648341,-0.7391111,-0.9138166,0.1851366,0.8389871,0.8804115,1.7081556,1.7565961,-0.4450659,-1.683059,-2.368923,0.046205077,-0.17612943,-0.14846401,1.7475506,-0.1276168,-0.83234805,-1.5243438,-1.8381553,1.7318815,-1.9377471,-0.9768278,-0.8529359,-0.41872317,0.7657792,-0.9576144,0.26853555,-0.4213891,-0.8852723,-0.4452451,-1.6872567,-2.3886037,-1.3272582,-2.252331,-1.5793068
6,0.98375326,0.79934937,-1.0385965,0.35857278,0.24930696,0.034172572,0.32366657,0.03715845,0.3400551,0.6269026,1.3862001,1.0324389,1.340484,1.4187016,0.25969058,-0.23691848,0.59963214,1.0742182,1.2234312,1.7081556,1.7565961,-0.07622626,-0.22880684,-1.5751641,0.046205077,0.41757587,-1.1167898,1.3069924,-0.5833434,-0.83234805,-1.5243438,-1.8381553,1.7318815,-1.0188987,0.07227066,-1.2359879,-0.001391403,1.1850029,-0.18742372,0.010322835,-1.0867424,-0.8852723,-0.8500224,-0.19498613,1.4196188,-0.5480484,-0.8048229,-1.1042478
7,0.61018014,0.1998282,-1.754864,-0.6019204,0.24930696,-0.33200362,-0.16675729,0.50171703,0.3400551,0.026038425,1.6016711,0.18153827,0.895629,1.8648341,0.25969058,0.10153059,0.1851366,1.0742182,1.5664508,0.91977245,1.1787701,0.661453,-0.51965725,-1.8397504,0.69601107,0.12072322,-0.14846401,1.3069924,-0.1276168,-0.5433388,-1.244476,-1.0701263,2.1397052,-0.71261597,0.4219702,-1.2359879,-1.0447208,1.6042265,0.58276695,0.784961,-0.75406575,-0.47415265,-0.8500224,-0.4934403,-0.48449236,-1.3272582,-1.9628296,-1.2626008
8,0.98375326,0.79934937,-1.0385965,-0.12167381,-0.14022626,-1.064356,0.32366657,-0.42740014,0.6282392,0.6269026,1.3862001,1.0324389,1.340484,1.1956353,2.2572942,1.4553269,0.59963214,1.0742182,1.2234312,0.91977245,0.600944,0.2926134,0.35289404,-2.6335094,0.046205077,1.0112811,-1.1167898,0.86643445,0.3281098,-0.5433388,-0.9646081,-1.0701263,1.3240578,0.20623241,-0.6271283,-2.3851438,-0.41872317,1.1850029,0.58276695,1.0431737,-0.4213891,-0.06303299,-0.4452451,0.9988304,0.15021141,-0.15844345,-1.3838263,-0.94589466
9,0.61018014,0.1998282,-1.754864,-0.12167381,1.0283735,0.034172572,0.81409043,-1.3565173,0.3400551,0.6269026,0.95525813,-0.6693623,0.895629,1.1956353,-0.23971027,-0.23691848,0.59963214,1.3094492,1.2234312,0.13138919,0.312031,0.661453,0.35289404,-2.368923,0.26280707,1.0112811,-1.1167898,0.42587638,-0.1276168,-1.1213572,-1.244476,-1.4541408,0.9162342,-2.8565955,-0.9768278,-2.0020916,-1.2533867,0.34655553,0.19767162,1.5595992,-0.088712424,-0.06303299,0.36430943,-1.0903486,-0.48449236,0.23116146,-1.9628296,-0.94589466
