,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0,1.0515126,0.26316148,1.5638254,0.47320747,1.9251138,0.97966367,0.6215902,2.5235555,1.2178445,-1.0319269,0.63694984,1.6110508,0.39467975,1.2477167,-0.041761372,-1.0627159,0.26561284,-0.016619718,-1.3216754,0.1302526,-0.49413294,-0.25124717,-0.13346528,1.2377622,1.8376358,0.90602326,2.172217,0.6010346,-0.6885103,-0.06512564,0.073155776,-0.15407108,1.9725307,1.066883,0.72491664,0.4951805,2.9820235,0.477829,-0.5906768,-0.8692914,1.294993,-0.21350977,-0.37613723,1.3206258,0.31548056,-0.11562902,0.5690646,-0.4376458
1,0.09847933,-0.65911394,0.061526053,-0.55849415,0.57731307,0.38632464,-0.19629757,0.7069604,0.19272329,-1.6822996,-0.4487541,0.54741263,-0.16383062,0.4121913,-0.793512,-1.2922438,-0.26797944,-0.63972604,-1.3216754,-0.60015166,-0.82725537,-0.97949725,-1.1053298,1.1077455,0.4464876,0.13559596,0.39009333,-0.49042317,-1.1308068,-0.3611496,-0.39051318,-0.7786661,0.5119082,-0.12738886,-0.7958791,-0.34506115,1.8370483,-0.3779826,-1.3624685,-1.2569823,0.5129952,-0.36674893,-0.91863835,-0.4350056,-0.9794059,-0.7350897,0.14084172,-0.58583415
2,-0.6162956,-1.0280241,-0.7969307,-0.76483446,0.40883797,-0.20701438,-1.2186573,0.025737131,-0.2173252,-1.8448927,-0.4487541,0.12195743,-0.5361709,0.62107265,-1.0440955,-1.636536,-0.80157167,-1.2628324,-1.464714,-0.60015166,-0.99381655,-1.5256847,-1.4940757,0.32764482,-0.14971873,-0.9430023,0.093072735,-1.1452979,-1.5731033,-0.5091616,-0.8541821,-1.4032611,0.09458744,0.46974704,-1.3661776,-0.84920615,2.0278773,-0.5919355,-1.6711851,-1.3862126,0.04379646,-1.2861841,-1.2803059,-1.4591238,-1.9211414,-1.3545505,-0.43012223,-0.73402244
3,-1.0928122,-1.9502995,-1.2261591,-1.1775151,0.07188778,-1.1959127,-2.036545,0.025737131,-0.2173252,-2.1700792,-0.4487541,-0.090770185,-1.0946813,0.62107265,-1.0440955,-1.866064,-1.8687564,-1.6782366,-1.8938298,-1.1479548,-1.4935002,-1.5256847,-1.4940757,-0.45245585,0.8439585,-1.7134296,0.39009333,-1.8001726,-1.9048257,-0.6571736,-0.8541821,-1.5594097,-0.3227333,-0.7245248,-1.3661776,-1.3533511,1.2645607,-1.2337942,-1.9799017,-1.6446732,-0.42540225,-2.3588583,-2.0036407,-1.8980317,-2.3920093,-1.9740112,-1.1438272,-0.88221073
4,-1.3310704,-2.5036647,-1.6553874,-1.5901958,-0.7704877,-1.7892517,-2.649961,-0.6554861,-0.832398,-2.4952655,-0.66589487,-0.72895306,-1.6531918,0.4121913,-1.795846,-2.0955918,-2.4023488,-2.0936408,-2.4659843,-1.513157,-1.8266227,-1.8898097,-2.0771942,-1.2325565,0.6452231,-2.175686,0.39009333,-2.018464,-2.1259742,-1.1012095,-1.3178511,-2.027856,-0.9487145,-1.0230927,-1.1760781,-1.5213995,0.69207317,-1.4477471,-2.2886183,-2.032364,-1.0510005,-2.971815,-2.5461419,-2.0443342,-2.980594,-2.4386067,-2.000273,-1.4749641
13,-0.13977897,-1.9502995,-1.2261591,-1.5901958,-0.9389628,-1.9870313,-1.8320731,-0.6554861,-1.2424464,-2.983045,-0.23161331,-0.72895306,-1.6531918,0.829954,-0.2923449,-0.6036598,-1.335164,-1.4705346,-1.8938298,-2.2435613,-2.4928675,-1.1615597,-0.52221113,-1.3625733,1.6389003,-1.4052587,0.093072735,-2.4550471,-2.2365482,-0.06512564,-0.23595686,-1.7155584,-0.9487145,-0.12738886,-0.22558069,-0.17701282,0.3104148,-0.5919355,-1.0537518,-0.09390966,-0.8946009,-2.0523798,-2.5461419,-1.6054264,-2.862877,-2.593472,-1.1438272,0.006919194
14,-1.0928122,-1.9502995,-2.084616,-2.6218975,-1.275913,-1.591472,-2.445489,-1.3367093,-1.8575193,-2.4952655,-0.66589487,-1.3671359,-2.211702,-0.005571359,-1.294679,-1.5217719,-2.0466204,-2.301343,-2.4659843,-2.4261622,-2.8259897,-2.4359972,-1.4940757,-2.142674,0.04901672,-1.867515,-1.9860712,-2.4550471,-2.899993,-1.8412695,-1.78152,-2.4963024,-1.1573749,-0.42595682,-1.5562769,-1.1853027,-0.26207274,-1.2337942,-1.8255434,-0.7400611,-1.0510005,-2.205619,-2.5461419,-2.1906369,-2.74516,-2.4386067,-2.1430142,-1.0303991
15,-1.5693288,-1.7658445,-1.8700018,-2.4155571,-0.9389628,-1.1959127,-2.036545,-1.5637838,-2.0625434,-2.6578588,-0.4487541,-1.7925911,-1.8393618,-0.005571359,-1.294679,-2.210356,-2.0466204,-1.8859386,-2.0368686,-1.8783591,-2.4928675,-2.0718725,-1.4940757,-1.8826404,-0.14971873,-1.7134296,-1.3920301,-2.4550471,-3.1211412,-2.1372933,-2.245189,-2.3401535,-1.1573749,-0.42595682,-2.1265752,-2.0255444,0.501244,-1.6617,-1.9799017,-1.7739034,-0.7382013,-2.0523798,-2.0036407,-3.214755,-2.74516,-2.593472,-2.000273,-1.6231525
16,-1.3310704,-1.0280241,-1.4407734,-1.7965361,-0.7704877,-0.60257375,-1.6276013,-1.3367093,-1.8575193,-2.3326724,-0.66589487,-2.0053186,-1.0946813,0.62107265,-1.294679,-2.0955918,-1.8687564,-1.8859386,-1.3216754,-1.3305559,-1.9931839,-1.7077472,-1.1053298,-1.3625733,0.04901672,-1.2511731,-1.3920301,-1.8001726,-2.6788447,-1.9892814,-2.0906327,-1.7155584,-0.9487145,-0.7245248,-2.1265752,-2.0255444,0.3104148,-1.4477471,-1.8255434,-1.9031337,-0.26900265,-1.8991408,-1.4611396,-2.6295447,-2.0388582,-1.9740112,-1.5720501,-1.7713407
17,-1.3310704,-0.84356904,-1.4407734,-1.5901958,-0.7704877,-0.8003534,-1.2186573,-0.6554861,-1.652495,-2.3326724,-0.4487541,-2.0053186,-1.0946813,0.20330998,-1.294679,-1.980828,-1.5130281,-1.6782366,-1.1786368,-1.1479548,-1.8266227,-1.5256847,-1.1053298,-1.2325565,-0.14971873,-0.78891677,-1.3920301,-1.5818809,-2.3471224,-1.8412695,-1.9360763,-1.4032611,-1.1573749,-1.3216608,-1.5562769,-1.6894479,-0.26207274,-1.4477471,-1.9799017,-1.7739034,0.20019603,-1.4394232,-1.4611396,-1.4591238,-2.0388582,-1.6642809,-1.2865682,-1.6231525
