,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
110,0.4653368,0.098714985,0.66422886,0.86539763,-0.011681636,-0.043633997,0.359242,0.27264798,0.07758607,0.6150637,0.32207975,-0.017475814,-0.10379185,0.31985343,0.2715564,0.1738492,1.1993004,0.26608938,1.0060936,0.28538388,0.1770261,0.06379714,-0.09041389,0.072198056,0.20950788,0.9681984,0.50778884,0.6590189,0.13450965,0.15478078,0.30993122,0.0442242,-0.09692699,0.28237882,-0.16917804,-0.32923177,0.13614044,0.1670955,0.12936005,-0.28500804,-0.024421634,0.4759335,0.5344139,0.058834057,-0.023380237,0.08382374,0.22260585,-0.3147004
111,1.4471884,0.46432027,1.4118274,1.249904,0.1944486,0.5754797,0.359242,2.3124034,2.6297266,0.06850053,2.0073924,0.58743346,0.86324006,0.91126275,1.1667974,0.9287231,-0.042214856,-0.5693158,-0.9086178,-0.48941696,-0.282377,-0.37617016,1.4904377,-0.8934851,1.3066787,-0.47831634,2.154666,0.449585,-0.27724996,-0.089606784,-0.28938413,-0.6701399,1.4932449,1.2609173,0.6076512,-0.48576042,1.8979453,1.260016,0.36990428,0.4727728,0.68790495,-0.5798943,-0.16799173,1.2124208,0.19134049,0.41911873,-0.9124953,1.0839616
112,-2.2124405,-1.1809034,-1.170786,-2.0568511,-1.8668538,-0.7511925,-0.1481651,-0.13530312,-0.63701326,-0.9153131,-0.9619679,-0.8240215,-1.0708238,-1.8240056,-2.134404,-1.2672738,0.08193667,-0.476493,-0.9086178,-0.68311715,-0.74178016,-0.92612934,-0.8392384,-1.1004173,-1.4362482,0.2931582,-0.17841001,-1.2258863,-0.96351606,-0.1710693,-0.46061704,-0.77219194,-1.6113764,-1.4650112,-0.5144355,-0.48576042,-1.1451722,-1.6544385,-1.0733609,-1.1059374,-0.6349873,-2.1230273,-1.3972015,-1.6138668,-1.4548519,-0.83823746,-0.25035292,-0.7809211
113,-0.4272556,-1.2723048,0.2564478,0.4808912,-0.9392677,-0.66274774,-0.45260933,-0.44126645,-1.4536983,-0.80600053,-0.881715,-0.8240215,-0.97412056,0.098074906,0.21560383,-0.51239985,0.45439124,-0.5693158,-0.29939145,-0.7799673,-0.6498995,-0.8161375,-0.34002206,-0.4796209,-0.45663148,0.10028957,-0.45288953,-0.49286765,-1.2380224,-0.49691936,-0.28938413,-0.77219194,-1.0813191,0.14258763,-0.94600725,-0.64228904,-0.18418771,-0.12434994,-0.9931796,-0.7270469,-1.5508358,-0.17380668,-0.8703974,-1.1524321,-1.0969839,-1.2573562,-0.5341282,-0.54781073
114,1.4471884,1.2869321,1.343864,1.4037067,0.40057886,-0.30896842,-0.04668368,2.0064402,1.8130417,-0.040812094,2.0073924,1.1923429,0.6698337,1.7983768,2.117991,1.4777223,-0.042214856,-0.5693158,-0.7345531,-0.68311715,-0.1904964,-0.26617834,0.9080187,0.0032206841,2.1295567,-0.18901338,1.3312273,0.6590189,-0.55175644,-0.49691936,-0.46061704,0.0442242,1.8718573,1.7501864,0.78027993,0.14035414,2.1381912,1.9886296,1.0113555,1.0411085,0.17910026,-0.17380668,-0.2557924,1.9622523,0.8355027,-0.33529496,-0.5341282,0.9674065
115,0.10829984,0.7385242,1.1399735,0.7884964,0.9159044,1.6368175,1.0696119,0.17066021,0.38384295,0.6150637,0.6430917,0.9907064,1.7335688,0.54163194,0.7191769,1.2718476,0.9509974,0.8230262,0.5709319,0.86648446,0.91207105,0.6137563,1.4904377,1.3137907,0.83646256,0.5824611,0.30192915,0.8684528,0.5462693,0.969406,0.73801357,1.2688483,0.96318763,0.14258763,0.08976504,1.3925833,0.4564686,0.67712504,1.1717182,1.5462958,-0.5332263,-0.011371642,1.1490188,0.6933068,1.622812,1.5088274,0.9793399,1.4336272
116,1.7149663,1.3783334,0.52830184,0.4808912,1.9465555,1.7252623,0.76516765,0.6805991,0.79218537,1.9268153,0.88385063,1.5956157,1.4434592,0.98518896,0.7191769,1.4777223,0.8268458,1.4727857,1.0931258,1.0601847,1.0039517,1.7136745,1.5736405,1.7966323,0.2878772,0.8717641,0.988128,1.3920375,1.2325354,1.3767186,1.3373289,1.9832124,1.1146325,0.35227445,1.4707948,1.8621691,0.85687876,1.0414318,1.6528068,1.8620378,2.2143192,1.5317613,1.1490188,0.5202688,0.9070763,1.2573562,1.4522988,2.1329582
117,0.01904059,0.7385242,0.12052074,-0.44192427,1.1220347,1.1945934,1.6785005,0.5786113,0.07758607,1.5988774,-0.15943815,0.9907064,1.2500528,-0.49333444,-0.90344745,0.7914733,1.8200581,2.4010136,1.8764168,1.8349854,1.7389967,2.3736255,0.9080187,1.9345871,-1.7497256,2.12541,0.23330927,0.449585,1.2325354,2.0284185,1.9366443,2.0852644,-0.39981684,-0.2068904,1.298166,2.018698,-0.4244338,-0.12434994,1.7329881,1.609444,1.1967098,0.8820211,1.5880222,0.0011547134,0.97864985,1.5088274,2.0198493,1.4336272
118,1.1794107,0.82992554,0.73219234,0.86539763,0.9159044,0.75236934,1.0696119,1.1905379,0.5880141,1.2709395,0.40233272,1.0915246,0.86324006,1.0591152,0.77512944,1.5463474,1.571755,1.5656085,1.7023522,0.86648446,1.0039517,1.7136745,1.2408297,1.5207229,0.2878772,1.5468043,0.50778884,0.76373583,0.88940233,1.2137935,1.3373289,1.1667963,0.4331303,1.3308129,1.298166,1.1577903,0.37638655,0.9685704,1.5726254,1.4831473,0.58614403,1.3693262,1.5002216,1.0970622,0.9070763,0.83823746,1.357707,1.5501825
119,2.1612623,2.383748,1.751645,1.5575093,2.4618812,2.6981552,1.779982,2.2104158,3.4464116,1.9268153,2.1678984,1.6964338,1.830272,0.83733666,0.88703465,1.9580967,1.571755,0.73020333,0.83202887,0.38223398,0.6364292,1.0537236,1.9064515,0.96890384,1.3458633,0.8717641,1.7429466,2.6486409,1.7129215,0.969406,0.48116416,0.55448425,1.8718573,1.0512304,1.5571092,1.6273762,1.1772069,1.1871545,2.1338952,1.7357409,1.9090364,1.2068912,1.2368195,2.1352901,1.8375328,1.8441224,0.6955647,2.1329582
