,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
5,0.7412056,-0.22905925,0.58112246,0.028055957,0.43840998,-1.0558026,-0.019188685,1.3709784,-1.6203969,-0.9814179,0.99705017,-0.6508961,0.24675947,1.4962776,0.6897147,0.23693268,-1.0531073,0.059220303,-0.07180997,-0.14510648,0.025852017,-0.012221874,-0.7931395,-0.6809532,0.24889386,0.37383634,-1.064682,0.23156826,0.26507536,-0.56191236,-1.0077401,-0.46820462,-0.43164575,0.2219455,-0.70578676,-0.19330348,1.9831308,1.0742683,-0.087413214,-0.5817964,0.42470413,-0.51515573,-0.8684794,-0.1907727,-2.0803409,-1.9770491,-0.76932466,-0.7934453
14,0.7412056,-0.9523717,-0.32688224,0.028055957,0.43840998,-0.7668046,-0.3390131,1.0953121,-0.50799507,-0.24719182,0.6647001,-0.6508961,0.24675947,1.8248893,-0.59946287,-0.028297234,-0.76745266,-0.2369535,-0.6702508,-0.5019164,0.025852017,0.44600052,-1.2837408,-1.0180607,0.5440286,-0.41225153,-1.064682,-0.2682031,0.0283999,0.6252407,0.26558277,-0.7217432,-0.12333275,0.99618715,-0.47860387,-0.3946567,1.8004098,0.32996923,-0.8026678,-0.5817964,-0.930709,-0.21212515,-0.60948944,-0.7142394,-0.8453128,-1.1119483,-0.5628879,-0.55541027
15,0.9718723,-0.9523717,0.1271201,0.9141644,1.5673543,0.100189775,-0.019188685,1.6466446,-0.22989456,0.11992119,0.6647001,-0.01895739,0.795099,1.1676658,-0.9217572,1.0326225,-0.19614345,-0.2369535,-0.37103036,0.21170343,0.85690385,1.1333342,0.18806277,-0.5123995,0.8391633,-0.67428076,-0.01814073,0.23156826,0.26507536,0.8626714,0.44748604,-0.7217432,0.1849803,0.73810655,0.6573107,-0.19330348,0.8868053,1.0742683,0.3894232,0.11496015,-1.2695622,0.09090549,-0.8684794,-1.2377062,-0.22779876,-0.59288764,-0.1500144,0.39672995
16,0.7412056,-0.9523717,-0.7808846,0.47111022,1.8495904,-0.18880832,-0.65883756,-0.0073526693,-0.7860955,0.11992119,0.6647001,-0.01895739,0.5209292,0.83905405,-0.9217572,0.5021626,-0.76745266,-0.5331273,-1.5679119,-0.14510648,0.5798866,1.1333342,-0.30253837,-0.6809532,0.24889386,-0.67428076,-1.2739903,-0.2682031,0.0283999,0.1503795,0.26558277,-1.2288204,-0.43164575,0.73810655,0.6573107,-0.3946567,0.5213635,0.70211875,0.3894232,-0.40760723,-0.930709,-0.21212515,-1.1274693,-1.2377062,0.38971528,-0.7659078,-0.5628879,-0.079340175
25,-3.4107957,-2.0373404,-2.3698928,-2.4087424,-2.6661873,-2.7897913,-2.2579598,-2.2126822,-3.5671,-2.8169827,-3.6558506,-3.4946203,-2.4949381,-3.104287,-3.5001123,-1.3544468,-3.0526896,-2.0139966,-1.2686914,-1.2155362,-2.4673035,-2.532445,-1.2837408,-1.8608291,-1.9646168,-1.9844273,-0.8553737,-2.5171742,-2.5750303,-2.9362185,-2.6448696,-1.2288204,-3.206463,-4.681585,-2.52325,-3.012248,-2.5848918,-2.6472268,-2.233177,-1.8011203,-0.59185576,-2.6363702,-1.9044392,-2.6336174,-3.315369,-2.84215,-1.3886348,-1.7455854
34,-0.41212815,0.13259698,0.1271201,-0.41499832,-1.2550067,-0.18880832,0.30063576,-0.55868506,0.048205893,0.48703417,-0.99705017,-1.2828348,0.24675947,0.5104423,-1.566346,0.23693268,0.37516576,-0.2369535,-0.37103036,-0.14510648,-0.52818257,-0.47044426,1.169265,0.49892262,0.24889386,0.6358656,0.40047577,-0.2682031,0.5017508,-0.32448176,-0.28012705,0.5459499,-1.3565849,-0.55229616,-1.1601527,0.41075608,0.15592168,0.32996923,0.6278414,0.8117167,0.42470413,0.39393613,-0.091509566,-0.016283786,0.38971528,0.2722132,-0.1500144,0.8728
35,-0.6427949,-0.9523717,-0.32688224,-1.5226339,-0.40829837,-1.0558026,-0.3390131,-0.55868506,-0.50799507,0.48703417,-0.33235005,-0.6508961,-1.1240892,-0.47539294,-0.9217572,-0.028297234,-0.19614345,-0.8293011,-0.96947116,-0.8587263,-0.52818257,-0.69955546,0.6786639,-0.5123995,0.5440286,0.37383634,-0.01814073,-0.5180888,-0.20827556,-0.32448176,-0.4620303,0.038872622,-1.0482718,-1.0684572,-0.9329696,-0.3946567,-1.1231247,-0.4143298,0.15100498,-0.2334181,-0.59185576,-0.51515573,-0.60948944,0.15820512,-1.0511508,-0.4198675,-0.35645115,0.39672995
36,-1.1041284,-0.9523717,-0.32688224,-1.0795796,-1.2550067,-1.922797,-0.65883756,-0.8343513,-1.064196,-0.61430484,-1.6617503,-1.5988042,-1.398259,-0.14678119,-0.59946287,-0.558757,-0.48179805,-0.8293011,-1.2686914,-1.2155362,-0.25116527,-1.386889,-0.30253837,-0.8495069,0.39646122,-0.41225153,-0.22744897,-0.7679745,-0.6816265,-1.0367736,-0.4620303,-0.97528183,-1.6648979,-0.55229616,-2.296067,-1.4014226,-0.026799217,-0.7864793,-1.2795042,-0.93017465,-1.947269,-0.51515573,-0.3504995,-1.4121951,0.38971528,-0.4198675,-0.76932466,-0.55541027
37,-1.1041284,-1.314028,-0.55388343,-1.0795796,-1.5372428,-1.922797,-0.9786619,-1.937016,-1.3422964,-1.3485308,-1.3294002,-1.5988042,-1.398259,0.18183057,0.045125935,-0.82398695,-0.76745266,-1.4216487,-1.2686914,-1.5723461,-0.8051999,-1.386889,-0.30253837,-1.5237217,-0.19380827,-0.41225153,-0.01814073,-1.2677459,-1.391653,-1.5116348,-1.0077401,-1.2288204,-1.3565849,-0.29421562,-0.9329696,-1.4014226,-0.57496196,-0.4143298,-1.041086,-0.93017465,-1.2695622,-1.121217,-0.60948944,-0.5397505,-0.8453128,-1.2849684,-0.97576135,-0.7934453
38,-1.5654618,-0.9523717,-1.4618882,-1.9656882,-1.5372428,-2.211795,-0.9786619,-0.55868506,-1.064196,-0.61430484,-1.6617503,-1.5988042,-1.6724288,-0.14678119,-0.59946287,-1.6196767,-0.76745266,-1.4216487,-0.6702508,-1.5723461,-1.3592345,-1.386889,-0.7931395,-1.1866143,-0.0462409,-0.93631005,-0.8553737,-1.7675173,-1.391653,-1.5116348,-1.55345,-0.97528183,-1.6648979,-1.0684572,-1.6145183,-1.6027758,-0.57496196,-1.1586288,-1.2795042,-1.452742,-1.6084156,-0.51515573,-0.091509566,-1.7611728,-0.22779876,-0.7659078,-0.5628879,-1.2695154
