,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
4,-2.3643644,-1.0076432,-1.0831195,-1.6568356,-0.7493579,-1.3788078,-2.0653412,-1.7531458,-1.6605966,-2.3565044,-2.1013978,-1.3158206,-1.539684,-1.54388,-1.1337757,-1.7062021,-2.3282843,-2.4978054,-1.9933224,-1.5763254,-1.1416687,-2.5500755,-2.102581,-3.290191,-0.7129083,-1.9339781,0.64574087,-2.039989,-1.7656512,-2.4025822,-2.6042478,-3.2151754,-2.1087785,-1.02092,-0.9805366,-2.1781776,-1.0065304,-1.1863428,-0.94390386,-2.581428,-1.6988436,-2.0447447,-2.0229566,-1.2015997,-1.5354208,-2.3644273,-3.1468163,-1.0646704
5,-2.1149585,0.30668098,-0.7374462,-0.98785424,-0.121401995,-0.3395003,-1.2543448,-1.4351614,-1.6605966,-1.1470071,-1.545961,-1.0181224,-0.40011844,-0.19590262,0.14491695,-1.0309258,-1.4485801,-1.8424056,-1.2580831,0.06566875,0.043454766,-1.9570332,-1.7865613,-2.0266786,-1.0255876,-1.0532943,-0.17281374,-0.95744526,-0.6091154,-1.1108696,-1.860648,-1.8091239,-1.7435155,-1.02092,-0.24696985,-1.3317323,-0.06438304,-0.030809062,-0.19277845,-2.3715556,-0.6566114,-0.5570524,-0.5237246,-0.44746226,-0.36986917,-1.6440543,-2.2338145,-0.49123695
6,-0.3691161,1.9495862,0.645247,0.35010874,0.5065539,0.18015338,0.36764768,-0.16322325,0.0148964515,0.062490206,-0.4350876,0.7680662,0.35959193,0.34328827,0.9973787,-0.13055728,0.3108281,-0.09467243,0.702555,1.2971643,0.9322973,-0.47442678,-0.522482,-0.25776145,0.06878982,0.5319364,1.7371469,0.8467946,0.8365542,0.69752795,-0.1255823,-0.12186235,0.44806245,1.0164021,0.48659685,0.36115825,0.40669063,0.35436887,0.9339096,-0.69257635,0.6461789,0.68269145,0.9755073,2.0663292,0.32946187,-0.68355703,-0.6360614,0.9423468
7,-0.3691161,1.2924241,-0.046099618,0.015618006,0.5065539,-0.07967347,0.9083118,-0.16322325,-0.5436012,-0.23988414,-0.4350876,-0.42272624,0.35959193,0.07369283,0.57114786,-0.3556494,0.8972975,0.34226084,1.4377943,1.2971643,0.9322973,-0.47442678,-0.522482,0.24764349,-0.08754981,1.0603466,0.10003779,0.12509866,0.8365542,0.95587045,0.3701508,0.72176844,-0.28246352,0.3372947,-0.24696985,0.92545515,1.113301,1.1247246,0.9339096,-0.27283156,-0.3960533,0.9306402,1.2753537,0.05529605,0.32946187,0.5170646,-0.40781096,0.65563005
8,-0.3691161,0.9638431,-0.046099618,0.015618006,-0.121401995,-0.07967347,0.9083118,-0.4812078,-0.5436012,-0.84463274,-0.7128059,-0.42272624,0.35959193,0.34328827,0.57114786,0.31962696,0.8972975,0.5607275,1.4377943,0.4761673,-0.2528261,-0.77094805,0.10955766,0.24764349,0.22512943,1.2364833,0.9185924,0.12509866,1.1256882,0.4391854,-0.1255823,-0.12186235,0.08279949,0.3372947,-0.24696985,1.2076036,0.8777643,0.35436887,0.55834687,0.35678566,0.3856208,1.178589,1.2753537,-0.19608311,-0.13675883,0.5170646,-0.40781096,0.9423468
9,-0.8679282,0.635262,-1.4287927,-0.65336347,-0.121401995,-0.3395003,0.09731559,-0.7991923,-1.6605966,-1.7517557,-1.2682426,-1.0181224,-0.40011844,-1.004689,0.14491695,0.7698112,0.017593367,0.34226084,1.1927146,0.06566875,-0.54910696,-0.77094805,-0.20646219,-0.5104639,0.22512943,0.17966291,0.64574087,-0.23574929,0.8365542,0.4391854,-0.37344882,-0.68428284,0.08279949,-0.6813663,-0.24696985,0.07900982,-0.53545666,-0.030809062,-0.56834114,-0.27283156,-0.13549528,0.43474266,0.07596816,-0.69884145,-0.83608985,-0.68355703,-1.0925623,0.36891332
10,-0.8679282,0.9638431,-1.0831195,-0.65336347,0.19257593,-0.5993272,-0.1730165,-1.1171768,-1.3813477,-1.7517557,-0.9905243,-0.72042435,-0.7799737,-0.73509353,-0.7075448,0.7698112,0.017593367,-0.09467243,0.45747524,-0.75532836,-1.1416687,-1.0674692,0.10955766,-0.7631664,0.85048795,-0.17261057,0.64574087,0.12509866,0.8365542,0.69752795,-0.62131536,-1.5279137,0.44806245,0.6768484,-0.24696985,0.07900982,0.40669063,0.35436887,-0.56834114,-0.27283156,-0.3960533,0.68269145,0.07596816,-0.44746226,0.32946187,-0.68355703,-1.0925623,0.36891332
11,-0.8679282,-0.3504811,-1.0831195,-0.31887272,0.19257593,-0.859154,-0.4433486,-0.4812078,-1.102099,-1.7517557,-0.4350876,-0.42272624,-0.7799737,-1.2742844,-0.28131393,0.31962696,-0.27564135,-0.53160566,-0.032684285,-1.1658269,-1.1416687,-0.47442678,-0.20646219,-0.7631664,1.1631671,-0.52488405,0.64574087,0.12509866,0.2582864,0.69752795,-0.37344882,-1.5279137,0.08279949,-0.0022589937,0.11981352,-0.2031386,-0.29991987,-0.030809062,-0.94390386,-0.9024488,-0.9171694,-0.061154842,-0.823571,-0.19608311,-0.13675883,-0.68355703,-1.0925623,0.08219657
12,-0.61852217,-0.3504811,-0.39177293,0.68459946,0.19257593,-0.5993272,-0.4433486,-0.4812078,-1.102099,-1.1470071,0.12034915,0.47036812,-0.40011844,-0.73509353,-0.28131393,0.094534844,-0.5688761,-0.53160566,-0.7679236,-0.75532836,0.043454766,-0.17790551,-0.522482,-1.2685713,1.3195069,-0.87715757,0.64574087,0.12509866,-0.03084754,0.95587045,-0.37344882,-1.5279137,0.08279949,0.6768484,0.8533802,-0.2031386,0.8777643,0.35436887,-0.19277845,-0.48270398,-0.9171694,-0.80500114,-1.1234174,0.30667523,-1.0692003,-1.40393,-2.005564,-0.20452018
13,-0.119710036,-1.0076432,-0.046099618,0.68459946,0.5065539,-0.5993272,-0.4433486,-0.16322325,-0.82285005,-1.1470071,0.39806747,1.0657643,-1.1598288,-1.2742844,0.9973787,0.094534844,-0.5688761,-0.53160566,-0.7679236,-1.1658269,0.043454766,0.41513702,0.10955766,-1.7739762,0.85048795,-0.3487473,1.4642954,0.12509866,-0.03084754,0.69752795,-0.1255823,-1.2467034,0.08279949,-0.0022589937,0.48659685,-0.7674355,-0.77099353,-0.41598696,-0.19277845,-0.69257635,-0.6566114,-1.3008987,-1.4232638,0.5580543,-1.3023106,-1.40393,-2.005564,-0.20452018
