,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
4,0.24339947,-0.1250472,0.066981964,1.0771378,0.9476838,-0.59903693,-0.45983246,-0.8279274,-0.83079916,-0.80251604,-0.2239539,-0.03978519,0.17705707,0.39738083,0.377905,-0.32123128,-0.041702345,-0.48462498,0.2072072,-1.5148581,-0.27621827,-0.4617317,-0.7566832,1.2214526,0.12772243,-0.90300256,-0.9561587,-0.41558075,-0.7051345,0.716546,-0.37678343,-0.37184742,-1.4255962,0.26935956,0.2541375,1.0233448,-0.6151807,0.06769376,-0.209107,-0.4130911,-0.8016926,-1.0373758,-1.2965279,-0.21062441,-0.62765837,-0.94368875,0.4069026,-0.26325187
5,-0.16002561,-0.632002,-0.11908662,0.6781997,0.9476838,-0.3924742,-0.7844224,-0.8279274,-1.1189378,-0.9718236,-0.46390033,-0.26082304,-0.81395924,-0.511661,-0.51127684,-0.57284737,-0.4326529,-0.9791398,0.03642986,-1.5148581,-0.27621827,-0.6266366,-1.1414357,0.6117404,-0.5884937,-1.0721033,-1.1291667,-0.24572408,-0.7051345,0.03194445,-0.63843817,-0.4789054,-1.1831481,-0.47063628,0.018828722,0.45004356,-0.799365,-1.0361027,-0.35706037,-0.6308895,-0.46904057,-1.482812,-1.1541569,-0.53136706,-1.0788499,-0.79164433,-0.29465753,-0.53938866
6,-0.36173815,-0.46301708,-0.30515522,0.07979249,0.7488688,-0.3924742,-1.1090124,-0.597946,-1.2630072,-1.141131,-0.46390033,-0.70289874,-0.615756,-0.38179788,-0.2889814,-0.8244634,-0.56296974,-0.8143015,0.37798455,-1.2986553,-0.27621827,-0.7915415,-1.2696866,0.15445621,-0.7675477,-1.5794057,-1.4751829,-0.41558075,-0.89434683,0.03194445,-0.76926553,-0.90713733,-1.6680444,-0.32263708,-1.1577151,-0.40990826,-0.799365,-0.5945841,-1.0968274,-1.2842846,-0.30271456,-1.482812,-1.7236407,-1.0124811,-1.0788499,-1.2477777,-0.5285109,-0.8155255
7,-0.5634507,-0.29403216,0.066981964,0.27926156,0.7488688,-0.18591149,-0.6221275,-1.2878902,-1.1189378,-0.80251604,-0.9437932,-0.70289874,-0.81395924,-0.64152414,-1.1781633,-1.2018875,-0.30233604,-0.48462498,0.7195392,-1.0824524,0.18160269,-0.6266366,-1.3979374,-0.45525602,-0.40943965,-0.90300256,-0.9561587,-0.24572408,-0.5159222,-0.31035632,-0.63843817,-1.0141953,-0.94069993,-0.47063628,-1.3930238,-0.6965589,-0.9835493,-1.4776212,-1.2447808,-1.502083,-0.46904057,-1.6312909,-1.5812697,-0.6917384,-1.229247,-0.79164433,-0.9962177,-0.95359385
8,-0.16002561,-0.1250472,0.066981964,0.27926156,0.7488688,-0.3924742,-0.7844224,-0.597946,-1.1189378,-0.46390095,-0.46390033,-0.48186088,-0.41755274,-0.511661,-0.7335723,-0.9502715,-0.30233604,-0.6494633,0.89031655,-0.8662497,0.18160269,-0.4617317,-1.1414357,-0.45525602,0.12772243,-1.0721033,-0.61014265,0.093989305,-0.13749765,-0.31035632,-0.37678343,-0.90713733,-0.69825184,-0.17463793,-1.3930238,-0.6965589,-0.799365,-1.2568619,-0.948874,-1.3931837,-0.63536656,-1.1858546,-1.1541569,-0.53136706,-0.62765837,-0.79164433,-0.7623643,-0.95359385
9,-0.16002561,-0.1250472,0.25305054,-0.119676575,0.5500539,-0.59903693,-0.6221275,-0.597946,-1.1189378,-0.46390095,0.015992522,-0.26082304,-0.41755274,-0.25193477,-0.06668592,-0.57284737,-0.30233604,-0.8143015,0.5487619,-1.0824524,-0.047307797,-0.4617317,-0.7566832,-0.1503999,0.6648845,-0.90300256,-0.7831507,0.093989305,-0.13749765,0.03194445,-0.11512871,-0.69302136,-1.1831481,0.41735873,-0.21648003,-0.40990826,-0.9835493,-0.3738248,-0.50501376,-1.1753855,-0.30271456,-1.0373758,-1.011786,-0.85210973,-0.92845273,-0.6395999,-0.6454376,-0.40132025
10,-0.16002561,0.21292268,0.43911913,0.07979249,0.7488688,-0.3924742,-0.2975375,-0.597946,-1.1189378,-0.12528592,0.015992522,-0.26082304,-0.41755274,-0.25193477,0.15560955,-0.57284737,0.0886145,-0.31978667,0.7195392,-1.0824524,-0.27621827,-0.2968268,-0.62843233,0.15445621,0.8439385,-0.3957003,-0.2641266,0.26384598,0.051714636,0.03194445,-0.24595608,-0.58596337,-0.94069993,-0.026638767,-0.68709755,-0.26658297,-1.351918,-0.81534344,-0.35706037,-0.8486878,0.19626346,-0.59193945,-0.29993135,-0.05025308,-0.17646697,0.12062216,-0.4115842,-0.12518348
11,0.04168693,0.043937735,0.43911913,0.27926156,0.5500539,-0.59903693,-0.2975375,-0.8279274,-0.97486854,-0.12528592,-0.46390033,-0.03978519,-0.41755274,-0.38179788,0.377905,-0.069615215,0.21893135,-0.1549484,0.7195392,-1.2986553,-0.50512874,0.032982994,-0.5001815,0.0020281565,1.2020466,-0.56480104,-0.2641266,0.26384598,0.051714636,-0.13920593,-0.11512871,-0.4789054,-0.69825184,-0.17463793,-0.21648003,-0.12325767,-1.1677337,-0.5945841,-0.209107,-0.5219903,-0.13638856,-0.7404182,-0.44230226,-0.21062441,-0.47726125,-0.18346669,-0.5285109,-0.12518348
12,0.24339947,0.21292268,0.25305054,0.07979249,0.35123894,-0.8055997,-0.2975375,-0.597946,-0.97486854,-0.29459345,-0.2239539,-0.03978519,-0.21934946,-0.511661,0.377905,-0.069615215,0.21893135,-0.1549484,0.2072072,-0.8662497,-0.27621827,-0.13192192,-0.24367976,0.45931235,1.2020466,-0.56480104,-0.2641266,0.4337027,0.24092692,0.20309483,0.14652601,-0.26478946,-0.94069993,0.41735873,0.2541375,0.16339295,-0.9835493,0.28845307,-0.06115359,-0.4130911,-0.30271456,-0.4434607,-0.29993135,-0.21062441,-0.17646697,-0.33551112,-0.060804162,0.012884923
13,0.24339947,0.3819076,0.62518775,0.87766874,0.35123894,-0.59903693,0.18934745,-0.597946,-0.68672985,0.04402161,0.015992522,0.18125266,-0.21934946,-0.25193477,0.377905,-0.19542326,0.6098819,0.009889894,0.5487619,-0.8662497,0.18160269,0.36279282,-0.5001815,0.76416844,1.2020466,0.111601956,0.42790556,0.94327277,0.6193515,0.716546,0.9314902,-0.050673496,-0.21335556,-0.026638767,0.48944625,0.45004356,-0.06262762,-0.3738248,-0.06115359,-0.19529273,-0.13638856,-0.14650315,0.12718146,0.27048957,0.27472448,0.424711,0.056122527,0.012884923
