,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
7,0.42721283,1.2837156,1.2352788,0.9015204,1.4717109,1.3840562,0.9137108,-0.39641216,-0.01905515,-0.54270345,1.7158945,1.801898,0.21318854,1.5374856,1.3377107,0.4336813,0.5276615,0.75415295,-0.79791963,0.39128703,-0.06909972,-0.46730915,-1.2442845,-1.6824769,0.706263,0.82930446,-2.2300081,1.036321,0.2808444,0.31680372,-1.1078528,-1.4428312,0.6735602,1.5147078,0.31103143,-1.7256247,1.8451535,1.5207843,-0.4822335,-1.4260193,-0.99508494,0.103691876,-0.1622072,1.3835101,0.96968603,-1.2274237,-1.8825823,-1.5675526
8,0.20998688,0.9423028,1.2352788,1.0966548,1.4717109,1.9163865,0.9137108,0.61571455,0.33815262,-0.54270345,1.7158945,1.801898,-0.029069819,1.6054357,1.2208458,1.0907706,0.3414267,0.75415295,-0.38873264,0.72288823,-0.06909972,-0.18914773,-1.0166718,-1.6824769,0.706263,0.82930446,-2.0176265,0.8377911,0.2808444,0.5243164,-1.1078528,-1.2649969,1.1128409,1.3837534,0.54547834,-1.7256247,1.6975807,1.4175168,0.00817142,-0.96551985,-0.99508494,-0.26663786,-0.1622072,1.7087866,0.2601607,-1.4385623,-2.0254188,-1.5675526
9,-0.007239098,1.2837156,0.6767512,0.9015204,1.6544564,1.7389429,0.738446,-0.64944386,0.6953604,-0.038641468,1.3226421,1.0476173,0.6977052,1.4015853,1.1039811,1.0907706,0.15519188,0.9475243,0.42964134,0.72288823,-0.06909972,0.3671751,-0.5614464,-1.5018247,0.028253831,0.5767238,-2.2300081,0.639261,0.2808444,0.31680372,-0.8795864,-1.0871625,0.23427947,1.3837534,-0.62675637,-1.5153536,1.8451535,1.4175168,0.25337386,-0.5050204,-0.26933575,0.28885674,0.6164064,-0.026021058,-0.09460193,-1.2274237,-1.7397459,-1.3844272
10,-0.007239098,1.2837156,0.8163831,0.70638585,1.4717109,1.3840562,0.38791654,-0.39641216,0.51675653,-0.038641468,1.1260159,1.0476173,0.6977052,1.2656851,1.1039811,1.5835874,-0.21727774,0.9475243,-0.18413913,0.72288823,-0.06909972,0.3671751,-0.33383378,-1.3211726,0.19775613,0.5767238,-1.8052447,0.24220087,0.05313347,-0.09822144,-0.6513199,-0.7314937,1.1128409,1.5147078,0.07658448,-1.7256247,1.476221,1.4175168,0.25337386,-0.5050204,-0.51125216,-0.08147299,0.032446194,0.6245318,0.61492336,-0.38286915,-1.3112367,-1.5675526
11,-0.007239098,1.1130093,0.8163831,0.70638585,1.4717109,1.2066128,0.21265182,-0.64944386,0.33815262,-0.038641468,1.1260159,0.7961904,-0.27132818,1.2656851,1.3377107,1.0907706,-0.40351254,0.9475243,-0.38873264,0.72288823,0.23572789,-0.18914773,-1.2442845,-1.8631289,0.028253831,0.5767238,-1.8052447,0.639261,0.05313347,1.1468542,-0.19478714,-1.0871625,0.8932005,1.5147078,0.31103143,-1.7256247,1.6237941,1.4175168,0.00817142,-0.7352701,-0.027419355,0.28885674,0.2270996,0.40768084,-0.09460193,-1.0162851,-1.7397459,-1.750678
12,0.42721283,0.9423028,1.095647,1.0966548,1.1062204,1.5614995,0.38791654,-0.64944386,0.6953604,-0.038641468,1.1260159,1.2990441,-0.5135865,1.197735,0.87025166,-0.059135627,-0.21727774,0.75415295,0.020454355,1.0544895,0.5405555,0.08901369,-1.6995099,-1.6824769,0.36725843,0.45043346,-1.3804812,0.8377911,0.5085553,0.9393416,0.03347926,-0.90932804,0.6735602,0.9908902,-0.3923094,-1.5153536,1.3286481,1.004447,-0.97263837,-1.1957695,-0.7531685,-0.08147299,0.421753,0.6245318,-0.09460193,-0.80514646,-1.4540731,-1.9338031
18,-0.876143,0.2594771,0.25785545,-0.85468996,-0.53848743,-0.3903776,-0.13787763,-0.64944386,1.0525682,-0.29067245,0.1428852,-1.4666519,-0.27132818,0.79003423,0.16906303,-0.71622485,-0.7759821,-0.019332413,-0.79791963,-1.2667191,-2.5077207,-1.3017933,-1.4718971,-1.3211726,-1.3277645,0.45043346,-0.5309543,-0.35338932,0.05313347,-1.1357844,-1.1078528,-0.90932804,0.014639115,-0.056745045,-1.0956502,-1.0948112,0.59078294,0.48810956,-1.2178408,-1.656269,-1.4789176,0.28885674,-0.3568606,0.5161063,0.61492336,-0.5940078,-0.59705496,-1.750678
19,-0.876143,-0.25264218,-0.02140841,-0.6595555,-0.53848743,-0.03549084,-0.13787763,-0.14338051,0.87396425,0.21338952,0.33951136,-0.7123712,0.45544687,0.9938846,0.05219826,-0.059135627,-0.40351254,0.36741027,-0.38873264,-0.93511784,-1.5932378,-0.18914773,-0.5614464,-0.4179123,-1.6667691,0.32414314,-0.7433361,-0.7504495,-0.17457744,-1.5508097,-1.1078528,-0.7314937,-0.20500124,0.20516376,-1.0956502,-0.6742691,0.51699644,0.48810956,-0.23703103,-1.1957695,-1.4789176,0.103691876,0.2270996,0.08240443,0.08277939,0.2505467,-0.4542186,-1.0181764
20,-0.658917,0.08877067,0.25785545,-0.07415205,0.19249381,0.49683928,0.21265182,0.86874616,1.0525682,1.2215135,0.73276365,0.0419096,0.45544687,0.85798436,-0.064666495,0.10513669,0.3414267,0.9475243,1.0434219,0.72288823,-0.06909972,0.6453365,-0.33383378,-0.23726022,-0.8192577,0.45043346,-0.5309543,-0.35338932,0.05313347,-0.51324666,-0.8795864,-0.19799055,0.8932005,0.46707258,0.31103143,-0.04345569,0.36942342,0.5913771,0.74377877,-0.5050204,-0.99508494,0.28885674,0.421753,1.4919356,0.08277939,0.4616853,-0.16854587,-1.0181764
21,-0.22446506,0.2594771,0.11822351,0.31611693,0.009748498,0.31939593,0.21265182,-0.14338051,0.87396425,0.7174515,0.5361375,0.2933365,1.6667386,1.197735,0.5196573,1.2550428,0.5276615,1.1408956,1.0434219,0.059685796,-0.06909972,1.2016593,0.57661694,-0.05660814,-1.1582623,0.1978528,-0.5309543,-0.35338932,-0.40228838,-0.09822144,-0.19478714,-0.19799055,0.6735602,0.598027,0.31103143,0.16681543,0.51699644,0.6946445,1.2341837,0.6462282,-0.26933575,0.65918654,0.6164064,0.7329573,0.96968603,0.2505467,0.25996324,-0.28567508
22,-0.658917,-0.08193575,0.25785545,-0.26928654,0.009748498,-0.03549084,0.21265182,0.10965118,0.87396425,-0.29067245,-0.05374096,-0.7123712,0.6977052,0.7220841,0.16906303,0.269409,0.15519188,0.9475243,0.63423485,-0.6035167,-0.9835825,0.9234979,-0.5614464,-0.4179123,-0.64975536,0.1978528,0.10619086,-0.35338932,-0.17457744,-0.51324666,-0.8795864,0.15767823,0.6735602,0.20516376,0.31103143,0.16681543,0.44320995,0.48810956,0.9889812,0.41597852,-1.2370013,0.103691876,0.2270996,1.1666591,-0.09460193,-0.17173055,-0.59705496,-1.0181764
23,-1.093369,-0.4233486,-0.30067226,-0.6595555,-0.1729968,-0.56782097,-0.31314236,-0.64944386,0.15954874,-1.2987964,-0.4469933,-1.215225,-0.029069819,0.79003423,0.16906303,-0.059135627,-0.5897473,0.17403893,-0.79791963,-1.2667191,-1.2884102,0.08901369,-0.7890591,-0.9598685,-1.4972669,-0.30730852,-0.7433361,-0.94897956,-0.6299993,-0.7207592,-0.8795864,-0.5536593,-0.20500124,0.07420936,-0.62675637,-0.6742691,0.1480639,0.28157467,-0.4822335,-0.5050204,-1.2370013,-0.45180273,-0.3568606,-0.13444653,-0.98150855,-0.80514646,-0.59705496,-1.0181764
24,-0.876143,0.43018356,0.39748737,-0.07415205,0.37523913,-0.03549084,0.5631813,0.36268285,0.15954874,-0.29067245,0.5361375,0.0419096,0.21318854,0.58618385,0.05219826,-0.38768026,0.3414267,0.5607816,-0.38873264,0.39128703,0.23572789,0.6453365,-0.5614464,-0.4179123,-0.31075075,0.45043346,0.7433361,-0.15485927,0.2808444,0.5243164,-0.19478714,-0.37582493,1.3324813,-0.056745045,0.7799253,-0.2537268,0.00049088924,0.17830719,0.25337386,-0.96551985,-1.2370013,-0.08147299,-0.1622072,1.7087866,0.43754205,-0.17173055,-0.59705496,-1.3844272
25,-0.44169104,-0.08193575,-0.02140841,0.5112514,0.19249381,0.14195254,0.5631813,-0.39641216,0.51675653,0.4654205,0.1428852,0.54476345,1.1822219,0.7220841,0.05219826,0.269409,0.9001311,0.75415295,0.22504786,0.72288823,1.1502107,1.4798207,0.34900424,0.12404394,-0.48025307,0.32414314,0.10619086,-0.35338932,-0.17457744,0.7318289,0.71827847,0.3355126,0.6735602,0.07420936,-0.62675637,0.16681543,0.00049088924,0.38484213,0.49857628,-0.5050204,-0.99508494,0.4740216,0.8110598,-0.13444653,0.2601607,0.2505467,0.4027996,-0.65192574
