,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0,4.03879,2.849288,5.091958,3.1126728,3.0227563,4.126129,2.64505,2.2071323,-0.0034680509,1.1047729,2.5891824,3.4275403,3.7349102,1.8993158,3.6686113,4.1877737,4.016248,3.817184,2.8188977,3.1239944,2.4060154,3.710077,2.757892,1.1799738,1.7576838,2.5422952,1.578219,3.2065163,3.0610363,1.0225989,2.2458994,1.6919813,2.3294792,2.4070592,1.9322604,2.0349753,1.0555791,2.5912826,2.393695,2.8076465,1.7891287,0.9196594,3.026937,3.2836823,5.1662984,3.5497153,1.08669,3.126676
1,1.7440257,1.0497377,3.0985856,2.1708636,0.7556891,1.866272,1.6000332,0.09616021,-1.827981,-0.36499825,0.095579974,0.86400425,1.8911595,1.0597343,0.7065151,3.2243285,3.082239,3.817184,2.5588527,2.8916695,2.0173216,1.9825457,1.7616608,0.26289806,1.9068083,2.5422952,0.526073,2.7219045,1.631756,1.0225989,2.2458994,0.23022795,1.199575,-0.28741303,0.42530334,0.84105456,0.80101824,0.29675877,1.5733144,1.7217476,2.1786351,-0.93201596,1.3340197,1.1094958,0.8456163,0.96183395,0.18942252,1.5157785
2,1.7440257,0.44988757,2.4341278,1.4645066,1.2594818,2.1487541,0.5550164,-0.25566846,-1.827981,-0.36499825,-0.2161203,0.5791669,2.1545525,1.6194553,0.37739325,2.5017443,1.5255563,1.9688348,0.9985808,2.1946945,1.0455872,1.2421751,1.5126032,-0.83759296,0.8629364,1.4770906,1.052146,2.2372925,1.2744358,0.39136308,0.99751604,-0.6833679,1.199575,0.48243615,0.42530334,0.04510724,1.3101399,0.29675877,1.5733144,1.5407647,1.5943756,-1.2406285,0.31826928,-0.47173083,-0.6974846,-0.54776347,-0.8573895,1.2856503
3,1.4571801,0.7498126,1.7696701,0.75814956,1.2594818,1.5837898,-0.49000046,-0.25566846,-1.5673363,-1.0998838,0.40728024,1.1488416,1.8911595,0.50001323,2.0230021,2.5017443,-0.031126047,-0.08488648,0.7385356,1.2653943,0.46254653,0.7485948,1.2635454,-1.2044233,2.055933,-0.12071649,1.578219,1.7526807,0.91711575,0.18095116,0.28415397,-0.6833679,1.199575,1.63721,0.42530334,-0.3528664,0.80101824,0.7556636,1.0263939,1.3597815,0.8153627,-0.93201596,-0.35889766,-0.07642418,-0.6974846,-0.7634203,-1.1564786,1.0555221
4,0.3097981,0.44988757,0.7729836,-0.18365972,0.7556891,0.45386112,-0.83833945,-0.95932585,-2.3492706,-1.4673266,-0.8395209,-0.84501976,0.31080174,-0.33956832,0.048271462,1.0565763,-0.031126047,0.120485656,0.4784903,0.5684192,0.07385276,-0.9789363,0.018256733,-1.3878385,1.1611855,0.9444883,0.2630365,1.2680688,0.91711575,0.18095116,-0.25086755,-1.4142447,0.35214683,0.48243615,-0.57933474,-0.94982684,0.5464574,-1.9977651,-0.3409073,0.27388278,1.2048692,-0.93201596,-0.020314181,-0.2740775,-0.08024425,-0.97907704,-1.4555678,-0.09511891
5,0.3097981,-0.14996253,0.10852592,-0.8900167,-0.25189635,-0.11110322,-1.1866784,-0.6074971,-1.5673363,-1.4673266,0.40728024,0.5791669,-0.21598417,1.0597343,1.6938804,0.0931309,-0.34246254,-0.906375,-0.5616908,-0.36088085,-0.50918794,-1.2257265,-0.230801,-2.1214993,0.8629364,-0.38701767,0.526073,0.7834569,0.20247556,-0.02946075,-1.1425701,-1.4142447,0.35214683,0.097511575,0.9276224,-1.1488137,1.3101399,-1.0799555,-0.3409073,-0.26906657,0.036349814,-1.2406285,-1.0360646,-1.0646908,-0.6974846,-1.6260475,-1.9042016,-0.55537534
6,-0.26389298,0.44988757,-0.55593175,-1.125469,-0.7556891,-0.39358538,-1.5350174,0.09616021,-1.3066916,-2.202212,-0.2161203,-0.2753451,-0.47937712,-0.33956832,0.048271462,0.33399224,-1.276472,-2.1386077,-0.82173604,-1.290181,-1.0922285,-1.7193068,-0.230801,-1.7546688,0.26643816,-0.91962004,0.0,0.05653904,-0.5121646,-0.8711084,-1.855932,-1.4142447,-0.49528137,-0.6723376,0.1741438,-1.3478005,-1.2354683,-0.6210508,-0.3409073,-0.81201595,0.62060946,-0.62340343,-1.7132314,-0.6693841,-1.0061047,-1.8417042,-1.9042016,-0.78550357
7,0.022952545,1.0497377,0.10852592,-0.8900167,-0.5037927,-0.11110322,-0.49000046,-0.25566846,-1.5673363,-0.73244107,-0.5278206,0.29432958,0.31080174,1.3395948,0.048271462,0.33399224,-0.031126047,-0.08488648,-0.04160026,-0.59320587,-0.7035348,-1.4725167,-0.230801,-1.3878385,0.11731362,0.6781871,1.052146,0.7834569,0.91711575,-0.6606965,-1.3209106,-1.2315254,0.6346229,-1.4421868,-1.3328133,-1.944761,0.5464574,-1.0799555,-0.88782775,-0.992999,1.2048692,-0.006178279,-0.35889766,0.12122914,-0.6974846,-1.1947337,-1.1564786,-0.55537534
8,0.3097981,0.14996253,0.44075474,-0.41911206,-0.7556891,0.17137896,0.20667742,-0.25566846,-1.3066916,-1.4673266,-0.2161203,0.29432958,0.5741947,1.0597343,0.37739325,1.0565763,0.28021044,-0.7010029,0.4784903,-0.59320587,-0.50918794,-0.7321462,0.26731446,-1.5712537,0.7138118,0.6781871,0.7891095,0.298845,-0.5121646,-0.23987265,-0.9642295,-0.6833679,0.35214683,-0.28741303,-0.57933474,-1.5467874,1.0555791,-0.16214597,-0.61436754,-0.45004967,0.8153627,-1.5492411,-0.35889766,0.12122914,-2.5492055,-1.6260475,-1.006934,-0.3252471
9,0.3097981,1.9495128,0.7729836,-0.18365972,0.7556891,1.3013077,0.90335536,0.09616021,-1.046047,-0.36499825,-0.8395209,-0.84501976,1.1009806,-0.6194289,0.048271462,1.2974375,1.5255563,0.120485656,1.2586262,0.1037692,0.07385276,0.008224331,0.26731446,-0.4707626,-0.03181093,0.9444883,-0.7891095,0.7834569,0.5597956,0.39136308,0.10581348,-0.13521041,0.06967076,-0.6723376,0.9276224,-0.3528664,0.03733579,-1.0799555,0.20601316,-0.26906657,1.2048692,-0.006178279,0.99543613,0.31888247,-0.6974846,-0.116449915,-0.10966663,0.5952657
10,0.022952545,0.44988757,0.7729836,-0.6545644,0.5037927,0.73634326,0.90335536,-0.6074971,-1.046047,0.36988732,-0.5278206,0.29432958,0.047408804,1.3395948,-0.93909395,-0.3885918,1.836893,1.1473464,0.21844503,0.33609423,0.26819965,-0.23856583,-0.230801,-1.3878385,0.56468725,1.7433918,0.2630365,0.7834569,0.91711575,0.39136308,-0.25086755,-0.6833679,0.6346229,-1.4421868,-0.57933474,-0.75084007,1.5647006,-1.0799555,-0.61436754,-0.45004967,0.23110303,-0.62340343,0.31826928,-1.0646908,-1.0061047,-0.7634203,-1.1564786,0.3651375
11,0.3097981,0.7498126,1.1052123,-0.41911206,0.0,1.0188255,1.6000332,1.1516463,0.25717667,0.73733014,0.40728024,0.86400425,0.83758765,1.0597343,0.7065151,0.8157149,1.836893,0.120485656,0.21844503,0.1037692,0.07385276,0.2550145,1.0144876,-0.83759296,1.7576838,2.009693,1.578219,1.2680688,0.5597956,0.601775,-0.25086755,0.047508772,0.6346229,0.48243615,-0.07701571,0.04510724,1.3101399,-0.16214597,-0.067447074,0.635849,0.62060946,-0.62340343,0.31826928,0.51653576,-1.3147248,-0.33210668,-0.40875575,0.8253939
12,0.3097981,1.9495128,0.7729836,-0.41911206,0.5037927,1.5837898,1.6000332,0.44798887,-0.0034680509,0.73733014,-0.5278206,0.29432958,0.5741947,-0.33956832,0.37739325,1.0565763,1.2142199,-0.08488648,0.7385356,0.1037692,-0.314841,0.008224331,0.7654299,0.07948289,0.7138118,2.009693,0.0,1.5103748,1.631756,0.39136308,0.10581348,0.047508772,0.35214683,0.097511575,0.9276224,0.6420677,-1.2354683,-0.6210508,0.47947344,0.635849,1.5943756,0.9196594,0.6568527,0.7141891,1.1542364,1.1774908,0.48851168,1.0555221
13,0.5966436,1.0497377,1.1052123,-0.6545644,0.25189635,-0.11110322,1.6000332,-0.6074971,-0.52475744,0.73733014,-0.2161203,0.29432958,0.047408804,0.50001323,0.048271462,0.33399224,1.5255563,0.736602,-0.04160026,-0.12855582,-0.12049412,-0.23856583,0.26731446,-0.4707626,0.11731362,2.275994,1.052146,1.9949867,2.346396,-0.23987265,-0.25086755,0.23022795,0.917099,0.097511575,-0.8304943,-0.15387958,0.2918966,-0.6210508,-0.067447074,0.27388278,0.8153627,0.30243427,1.3340197,-0.07642418,0.8456163,0.7461772,-0.10966663,1.0555221
20,-1.6981207,-1.6495878,-2.8815336,-1.831826,-0.5037927,-2.0884786,-2.928373,-3.0702977,-2.088626,-3.671983,-1.1512212,-1.1298571,-1.5329489,-0.6194289,0.7065151,-1.3520372,-1.5878085,-1.3171192,-1.3418267,-2.219481,-2.063963,-1.7193068,-2.4723206,-1.7546688,-0.03181093,-3.0500295,0.7891095,-2.3665204,-1.5841249,-2.5544038,-2.3909535,-1.9624021,-0.77775747,-1.4421868,-0.8304943,-1.944761,0.5464574,-1.0799555,-2.2551289,-2.4408638,-1.521676,-1.8578538,-3.4061487,-1.8553042,-1.3147248,-2.7043312,-1.4555678,-2.396401
21,-3.4191937,-2.849288,-3.87822,-3.2445402,-2.5189636,-2.6534429,-3.2767122,-2.7184691,-1.827981,-3.3045406,-1.7746217,-2.2692063,-3.1133068,-1.4590104,-0.93909395,-1.8337599,-2.521818,-2.5493522,-2.1219625,-3.3811061,-3.2300444,-2.7064676,-2.970436,-2.3049145,-1.3739319,-2.7837284,0.2630365,-3.5780501,-3.3707252,-3.6064634,-3.2826562,-1.5969639,-2.75509,-2.2120361,-1.0816538,-2.1437478,-0.21722502,-2.4566698,-2.2551289,-2.8028302,-2.1059356,-2.1664662,-3.4061487,-2.4482641,-2.8578258,-3.3513014,-1.754657,-2.8566573
22,-3.4191937,-1.6495878,-2.8815336,-2.3027308,-2.0151708,-0.95854974,-2.2316952,-2.0148118,-1.046047,-2.569655,-2.086322,-2.2692063,-2.5865207,-2.298592,-1.2682157,-2.0746212,-2.2104814,-1.7278636,-1.3418267,-2.451806,-2.4526567,-2.2128873,-2.4723206,-1.7546688,-1.3739319,-1.9848248,-2.3673284,-2.6088264,-2.656085,-2.7648156,-2.925975,-1.0488063,-2.75509,-2.5969605,-1.3328133,-2.3427346,-1.2354683,-2.9155746,-2.8020494,-3.3457797,-1.3269227,-0.93201596,-1.7132314,-1.6576508,-1.3147248,-2.057361,-1.3060232,-2.6265292
23,-1.9849662,-0.7498126,-1.8848469,-1.3609214,-1.5113782,-0.6760676,-1.8833563,-0.95932585,-0.7854022,-2.202212,-0.8395209,-1.1298571,-1.006163,0.22015274,-0.28085035,-1.8337599,-1.899145,-1.3171192,-0.5616908,-0.8255309,-1.6752694,-1.4725167,-1.9742053,-1.3878385,-1.3739319,-1.4522225,-0.2630365,-1.1549907,-1.2268049,-2.13358,-2.0342727,-1.2315254,-1.3427095,-1.4421868,-1.5839729,-2.5417213,0.2918966,-1.5388602,-2.5285892,-3.1647966,-0.35315663,-0.62340343,-1.374648,-0.86703753,-0.3888644,-1.8417042,-1.3060232,-2.1662729
24,-1.4112751,0.14996253,-1.5526183,-0.8900167,-0.25189635,-0.6760676,-1.5350174,-0.25566846,-0.0034680509,-1.8347694,-0.2161203,-0.5601824,0.047408804,0.22015274,0.7065151,-0.14773045,-1.5878085,-1.7278636,-0.5616908,-0.8255309,-0.8978817,-0.9789363,-0.72891647,-0.83759296,-1.3739319,-1.1859212,0.2630365,-1.1549907,-0.5121646,-1.5023441,-1.1425701,-1.2315254,-0.49528137,-1.0572622,-0.8304943,-1.7457741,0.5464574,-0.16214597,-1.4347483,-1.8979145,0.036349814,-0.31479084,-0.6974811,0.7141891,0.8456163,-1.1947337,-1.006934,-0.78550357
25,-1.9849662,1.0497377,-1.5526183,-0.8900167,-0.5037927,-1.241032,-1.1866784,-0.6074971,-0.26411277,-0.73244107,-0.8395209,-1.6995318,-0.47937712,-0.8992894,-0.6099721,0.0931309,-0.96513546,-0.906375,0.21844503,-1.057856,-0.8978817,-1.4725167,-0.9779742,-0.83759296,-0.47918457,-0.38701767,-0.2630365,-1.1549907,-0.86948466,-1.2919322,-0.60754853,-1.4142447,-0.77775747,-1.8271114,-0.8304943,-1.3478005,0.80101824,-0.6210508,-1.4347483,-1.8979145,-0.35315663,1.228272,0.99543613,1.1094958,1.4628565,-0.33210668,-0.707845,-1.0156318
26,-1.6981207,1.0497377,-0.8881606,-0.6545644,-1.0075854,-1.523514,-0.83833945,-0.25566846,-0.26411277,-0.36499825,-0.5278206,-1.1298571,-0.47937712,-0.33956832,-0.28085035,-0.14773045,-0.34246254,-0.7010029,-0.04160026,-1.057856,-0.8978817,-0.485356,-0.72891647,-0.83759296,0.41556275,-0.38701767,0.2630365,-0.91268474,-1.2268049,-1.2919322,-0.25086755,-1.2315254,-0.77775747,-1.0572622,-0.57933474,-1.1488137,1.3101399,-0.16214597,-0.61436754,-1.3549653,-0.35315663,1.5368845,1.3340197,0.91184247,1.1542364,-0.33210668,-0.40875575,-0.78550357
27,-0.26389298,0.7498126,0.10852592,0.52269727,-0.25189635,0.17137896,-0.49000046,0.44798887,-0.0034680509,-1.0998838,0.40728024,-0.2753451,0.5741947,0.22015274,0.7065151,1.0565763,0.28021044,0.5312299,0.4784903,0.1037692,0.26819965,1.7357556,0.5163722,0.62972844,0.7138118,-0.6533188,0.2630365,0.5411509,0.20247556,-0.02946075,1.1758565,0.9611047,0.6346229,0.48243615,0.6764629,0.6420677,0.80101824,1.6734731,1.2998542,0.45486587,0.036349814,0.30243427,0.6568527,0.12122914,0.8456163,0.09920686,1.5353237,0.5952657
28,0.3097981,0.7498126,0.7729836,1.2290543,1.0075854,0.73634326,0.5550164,1.1516463,-0.26411277,-0.36499825,0.095579974,0.0094922595,0.83758765,0.22015274,1.0356369,1.2974375,0.5915469,1.7634627,0.9985808,1.4977194,1.2399341,1.9825457,1.0144876,1.5468043,0.8629364,0.4118859,0.526073,1.2680688,0.91711575,1.4434227,2.780921,0.9611047,1.199575,0.8673607,1.9322604,2.0349753,1.3101399,1.2145683,2.393695,1.5407647,0.8153627,-0.31479084,0.31826928,-0.2740775,1.1542364,0.31486362,1.8344129,1.0555221
29,0.5966436,-1.0497377,0.44075474,0.9936019,0.7556891,0.73634326,-0.49000046,0.09616021,-0.52475744,-1.4673266,0.095579974,0.5791669,0.5741947,0.22015274,0.37739325,1.5382988,-0.34246254,-0.29025862,0.21844503,1.4977194,0.8512403,0.008224331,0.26731446,-0.83759296,1.0120609,-0.6533188,1.3151824,0.5411509,-0.5121646,0.8121869,1.1758565,-1.0488063,0.917099,0.097511575,-0.32817522,0.44308087,0.80101824,0.29675877,0.47947344,0.635849,0.036349814,-2.1664662,-1.374648,-0.86703753,-1.623345,-1.6260475,-1.006934,0.3651375
30,0.3097981,-0.7498126,-0.22370291,0.75814956,1.0075854,0.73634326,-1.1866784,0.09616021,-0.7854022,-1.4673266,0.40728024,0.86400425,0.83758765,-0.05970779,0.37739325,0.8157149,-1.5878085,-0.906375,0.21844503,1.2653943,0.46254653,-1.2257265,-0.230801,-1.7546688,0.56468725,-1.1859212,1.052146,0.298845,-0.86948466,-0.02946075,-0.42920804,-1.779683,1.199575,-0.28741303,-1.5839729,-1.3478005,0.5464574,-0.6210508,-0.88782775,-0.992999,0.8153627,-1.5492411,-1.7132314,0.31888247,-0.6974846,-2.057361,-2.0537462,-0.78550357
