motion_tx	motion_ty	motion_tz	motion_rx	motion_ry	motion_rz	FD	scrub	slow_drift	slow_drift	slow_drift	slow_drift	slow_drift	slow_drift	wm_avg	vent_avg	global_signal_pca	compcor	compcor	compcor	compcor	compcor
-0.067677497863770	0.042362213134766	-0.186775207519531	0.186432838439941	0.297236949205399	0.242797538638115	0.177420288324356	0	1.400157213211060	1.409491658210754	1.400157213211060	1.409491658210754	1.400157213211060	1.409491658210754	1.233066082000732	18.462720870971680	3.919551610946655	-0.085894919931889	-0.100316524505615	0.005074452143162	0.325472474098206	0.065177150070667
-0.067306518554688	-0.004853248596191	-0.201641082763672	0.131624564528465	0.304085701704025	0.312884122133255	0.263397663831711	0	1.399848103523254	1.408255219459534	1.397375822067261	1.404548406600952	1.392435550689697	1.398377418518066	0.838281631469727	5.638465881347656	2.133337736129761	-0.091711238026619	-0.106855474412441	0.056791990995407	0.181868612766266	0.043884653598070
-0.073646545410156	0.097976684570312	-0.115938186645508	0.191502466797829	0.319278061389923	0.316337496042252	0.267295658588409	0	1.398920893669128	1.404548406600952	1.389042496681213	1.389753222465515	1.369355082511902	1.365209817886353	0.060965228825808	4.437591075897217	1.288353204727173	-0.097123093903065	-0.066180698573589	0.036206793040037	0.179911464452744	-0.052757643163204
-0.056586265563965	-0.014602184295654	-0.141532897949219	0.113269321620464	0.291196852922440	0.294238477945328	0.271503210067749	0	1.397375822067261	1.398377418518066	1.375190138816833	1.365209817886353	1.331168770790100	1.310512185096741	0.297609239816666	4.799217224121094	0.503418028354645	-0.089684270322323	-0.104909710586071	0.040229886770248	0.042393013834953	-0.058599982410669
-0.043534278869629	0.082623958587646	-0.070848464965820	0.164413064718246	0.274242043495178	0.329891890287399	0.255794882774353	0	1.395213723182678	1.389753222465515	1.355873465538025	1.331090569496155	1.278294920921326	1.235146880149841	-0.256759673357010	4.335741043090820	0.308690875768661	-0.087103851139545	-0.047818791121244	0.033102862536907	0.092370137572289	-0.101554408669472
-0.043175697326660	-0.034346580505371	-0.039041519165039	0.069208562374115	0.286505967378616	0.315138310194016	0.127439945936203	0	1.392435550689697	1.378690838813782	1.331168770790100	1.287634730339050	1.211312770843506	1.140302658081055	0.314139097929001	-1.345339059829712	-0.135291337966919	-0.073498263955116	-0.086880229413509	0.008750543929636	0.050407048314810	-0.089973412454128
-0.051671028137207	-0.004451751708984	-0.025791168212891	0.082229100167751	0.220068961381912	0.322540521621704	0.230166107416153	0	1.389042496681213	1.365209817886353	1.301173448562622	1.235146880149841	1.130956292152405	1.027475237846375	-0.415557771921158	-2.796468257904053	-0.599374234676361	-0.082701742649078	-0.037973608821630	0.041824236512184	0.082265309989452	-0.095216229557991
-0.064414978027344	0.047827243804932	-0.032026290893555	0.183597400784492	0.173904120922089	0.357102572917938	0.200004324316978	0	1.385035991668701	1.349333882331848	1.266005873680115	1.173995494842529	1.038105964660645	0.898443758487701	-0.134912058711052	-0.418795555830002	-0.591940224170685	-0.082839503884315	-0.016939397901297	-0.009481795132160	0.170029982924461	-0.098586782813072
-0.043689727783203	-0.021712303161621	-0.051218032836914	0.144353583455086	0.158633977174759	0.307856410741806	0.141857489943504	0	1.380417943000793	1.331090569496155	1.225804805755615	1.104609370231628	0.933778882026672	0.755243360996246	0.212555646896362	-1.489722013473511	-0.876127839088440	-0.074818953871727	-0.054420311003923	-0.003646372817457	0.035732708871365	-0.084801048040390
-0.041507244110107	0.006001949310303	-0.047941207885742	0.127937391400337	0.167557105422020	0.208653107285500	0.121433280408382	0	1.375190138816833	1.310512185096741	1.180729031562805	1.027475237846375	0.819118201732635	0.600132346153259	-0.665522933006287	-1.517162919044495	-0.763391077518463	-0.082458190619946	-0.021296225488186	0.051761131733656	0.006994355469942	-0.073023915290833
