motion_tx	motion_ty	motion_tz	motion_rx	motion_ry	motion_rz	FD	scrub	slow_drift	slow_drift	slow_drift	slow_drift	slow_drift	slow_drift	wm_avg	vent_avg	global_signal_pca	compcor	compcor	compcor	compcor	compcor
-0.085461258888245	-0.603422164916992	0.029739379882812	0.241676703095436	-0.070685401558876	-0.163231417536736	0.934195995330811	1	1.400157213211060	1.409491658210754	1.400157213211060	1.409491658210754	1.400157213211060	1.409491658210754	4.727407455444336	23.910617828369141	1.462255835533142	0.063193321228027	-0.068596743047237	0.058579269796610	-0.020157987251878	-0.103858746588230
-0.003292560577393	-0.505318641662598	-0.009315490722656	0.444925695657730	0.084462933242321	0.297550678253174	1.404039144515991	1	1.399848103523254	1.408255219459534	1.397375822067261	1.404548406600952	1.392435550689697	1.398377418518066	1.824617028236389	0.255328953266144	-0.020851444453001	0.033224884420633	-0.082262948155403	0.011122916825116	-0.023945953696966	-0.083662405610085
-0.117140054702759	-0.127243757247925	0.687255859375000	0.494958579540253	0.170081108808517	0.186204850673676	0.510493397712708	1	1.398920893669128	1.404548406600952	1.389042496681213	1.389753222465515	1.369355082511902	1.365209817886353	0.771250963211060	-8.073163986206055	-0.308492392301559	0.015540849417448	-0.081123001873493	0.082164786756039	-0.008458066731691	0.031148107722402
-0.135907649993896	-0.200944900512695	0.519264221191406	0.726377427577972	0.153423890471458	0.147764146327972	0.436169743537903	1	1.397375822067261	1.398377418518066	1.375190138816833	1.365209817886353	1.331168770790100	1.310512185096741	-1.876197338104248	-2.883158445358276	-0.361458033323288	-0.006004311144352	-0.103117942810059	0.055800791829824	0.029287697747350	-0.012394160032272
-0.088296055793762	-0.281543254852295	0.377258300781250	0.842400729656219	0.089920111000538	0.137122079730034	0.512965321540833	1	1.395213723182678	1.389753222465515	1.355873465538025	1.331090569496155	1.278294920921326	1.235146880149841	-0.421622365713120	-10.124450683593750	-0.379050523042679	0.008322044275701	-0.091193854808807	0.037321336567402	0.013665269128978	-0.039664991199970
-0.069409608840942	-0.065844058990479	0.543529510498047	0.899368226528168	0.070759922266006	0.084782935678959	0.505500018596649	1	1.392435550689697	1.378690838813782	1.331168770790100	1.287634730339050	1.211312770843506	1.140302658081055	-2.811954259872437	-12.028953552246094	-1.018491506576538	-0.013808123767376	-0.109107874333858	0.043880440294743	0.051259238272905	-0.021422302350402
-0.052672982215881	-0.233638048171997	0.519916534423828	0.637468278408051	0.027527436614037	0.049170017242432	1.070664286613464	1	1.389042496681213	1.365209817886353	1.301173448562622	1.235146880149841	1.130956292152405	1.027475237846375	-1.930374264717102	-16.929866790771484	-1.491338849067688	-0.008631114847958	-0.097125880420208	0.048740591853857	0.034646157175303	-0.016524085775018
-0.130938529968262	-0.190986394882202	1.008277893066406	0.294357597827911	0.157184541225433	-0.006771357264370	1.140927314758301	1	1.385035991668701	1.349333882331848	1.266005873680115	1.173995494842529	1.038105964660645	0.898443758487701	-0.352954804897308	-10.632939338684082	-1.155457258224487	-0.000504025316332	-0.073835946619511	0.117513880133629	0.053262244910002	0.054091561585665
-0.019800901412964	-0.144578695297241	0.514751434326172	0.590180218219757	0.033769190311432	0.135323852300644	0.905582368373871	1	1.380417943000793	1.331090569496155	1.225804805755615	1.104609370231628	0.933778882026672	0.755243360996246	-0.613280355930328	6.329367637634277	-1.047614216804504	0.008654651232064	-0.081312656402588	0.056631624698639	-0.020415468141437	-0.002570978831500
-0.009178519248962	0.084623813629150	0.405605316162109	1.054815411567688	-0.053086396306753	0.048985030502081	0.268368363380432	1	1.375190138816833	1.310512185096741	1.180729031562805	1.027475237846375	0.819118201732635	0.600132346153259	-1.644945144653320	-4.140361785888672	-0.903526246547699	0.000798799155746	-0.081598430871964	0.035937611013651	-0.001224615727551	-0.016343064606190
