motion_tx	motion_ty	motion_tz	motion_rx	motion_ry	motion_rz	FD	scrub	slow_drift	slow_drift	slow_drift	slow_drift	slow_drift	slow_drift	wm_avg	vent_avg	global_signal_pca	compcor	compcor	compcor	compcor	compcor
0.327660441398621	0.018310546875000	-0.187963902950287	-0.376779854297638	0.326250165700912	-0.316238820552826	0.261497378349304	0	1.400157213211060	1.409491658210754	1.400157213211060	1.409491658210754	1.400157213211060	1.409491658210754	0.634805023670197	19.669597625732422	1.286140441894531	0.072759933769703	-0.193937048316002	0.130620345473289	0.151816681027412	-0.118534788489342
0.326271653175354	0.071705818176270	-0.170677244663239	-0.207456856966019	0.314208358526230	-0.280536651611328	0.099054485559464	0	1.399848103523254	1.408255219459534	1.397375822067261	1.404548406600952	1.392435550689697	1.398377418518066	-0.404522567987442	8.616615295410156	-0.141784071922302	0.030008405447006	-0.198625028133392	0.123627766966820	0.090688429772854	-0.078935973346233
0.327327132225037	0.073049545288086	-0.129307299852371	-0.156000971794128	0.319576740264893	-0.274008601903915	0.166542604565620	0	1.398920893669128	1.404548406600952	1.389042496681213	1.389753222465515	1.369355082511902	1.365209817886353	-1.176646232604980	-2.527220964431763	-0.647806525230408	-0.000743742799386	-0.201657444238663	0.101479612290859	0.072037696838379	-0.004458014387637
0.326918244361877	0.018019676208496	-0.147971451282501	-0.207280412316322	0.297675997018814	-0.306756496429443	0.052825901657343	0	1.397375822067261	1.398377418518066	1.375190138816833	1.365209817886353	1.331168770790100	1.310512185096741	-1.480364441871643	-6.308791637420654	-0.634102940559387	-0.013467156328261	-0.215303182601929	0.076683580875397	0.097980335354805	0.042502723634243
0.318887948989868	0.035868644714355	-0.158206701278687	-0.203619465231895	0.289924740791321	-0.299018830060959	0.465017378330231	1	1.395213723182678	1.389753222465515	1.355873465538025	1.331090569496155	1.278294920921326	1.235146880149841	0.214536949992180	-2.161489963531494	-0.224287733435631	0.042714193463326	-0.174609377980232	0.129117995500565	0.117102593183517	-0.091507360339165
0.285626411437988	0.350487709045410	-0.160569906234741	-0.157687991857529	0.246510803699493	-0.256843417882919	1.175036430358887	1	1.392435550689697	1.378690838813782	1.331168770790100	1.287634730339050	1.211312770843506	1.140302658081055	2.830921411514282	0.936150312423706	1.297328948974609	0.133289739489555	-0.066163972020149	0.174368366599083	0.171102866530418	-0.072546273469925
0.205065250396729	-0.132004737854004	-0.611924648284912	-0.222942084074020	0.142911016941071	-0.241631120443344	0.342209726572037	1	1.389042496681213	1.365209817886353	1.301173448562622	1.235146880149841	1.130956292152405	1.027475237846375	2.622440099716187	2.307205200195312	1.075579762458801	0.196103870868683	-0.145204499363899	0.083619743585587	0.145205348730087	-0.113659165799618
0.166375875473022	-0.132796287536621	-0.464512199163437	-0.084623336791992	0.129396006464958	-0.215485438704491	0.417641282081604	1	1.385035991668701	1.349333882331848	1.266005873680115	1.173995494842529	1.038105964660645	0.898443758487701	-0.442949175834656	-3.629359960556030	-0.364473432302475	0.064981080591679	-0.187308847904205	0.003736994229257	0.045163929462433	-0.007027720566839
0.180647373199463	0.038132667541504	-0.266145735979080	-0.072621718049049	0.103396885097027	-0.214439824223518	0.085147500038147	1	1.380417943000793	1.331090569496155	1.225804805755615	1.104609370231628	0.933778882026672	0.755243360996246	-1.927719473838806	-7.506921768188477	-1.337640523910522	-0.011174680665135	-0.195337891578674	0.004796884488314	-0.004918259568512	0.092046216130257
0.162435531616211	0.012361526489258	-0.272596031427383	-0.077624604105949	0.077329806983471	-0.205730199813843	0.196041896939278	0	1.375190138816833	1.310512185096741	1.180729031562805	1.027475237846375	0.819118201732635	0.600132346153259	-2.295808553695679	-7.763506889343262	-1.849985957145691	-0.016102813184261	-0.200275719165802	-0.010601327754557	-0.057428386062384	0.057182796299458
