motion_tx	motion_ty	motion_tz	motion_rx	motion_ry	motion_rz	FD	scrub	slow_drift	slow_drift	slow_drift	slow_drift	slow_drift	slow_drift	wm_avg	vent_avg	global_signal_pca	compcor	compcor	compcor	compcor	compcor
0.037050008773804	0.085812568664551	-0.762400627136230	-0.195891216397285	0.152426958084106	-0.174370005726814	0.276743233203888	0	1.400157213211060	1.409491658210754	1.400157213211060	1.409491658210754	1.400157213211060	1.409491658210754	0.822730958461761	32.758758544921875	3.300224065780640	-0.166743427515030	0.063647992908955	-0.333845973014832	0.142432093620300	0.128060713410378
0.028593301773071	0.022508144378662	-0.685121893882751	-0.251836836338043	0.080815851688385	-0.155589431524277	0.349965900182724	0	1.399848103523254	1.408255219459534	1.397375822067261	1.404548406600952	1.392435550689697	1.398377418518066	-0.594172418117523	9.708065986633301	0.281099915504456	-0.130227759480476	-0.022134210914373	-0.376666486263275	0.028030712157488	0.093488402664661
0.040525436401367	0.136228799819946	-0.508908390998840	-0.241446599364281	0.104650288820267	-0.134696006774902	0.272619515657425	1	1.398920893669128	1.404548406600952	1.389042496681213	1.389753222465515	1.369355082511902	1.365209817886353	-0.894400477409363	2.010576248168945	-0.517255544662476	-0.104170270264149	-0.067509464919567	-0.303655326366425	0.101732186973095	-0.000920984195545
0.017326593399048	0.009996891021729	-0.457350075244904	-0.249500572681427	0.146609663963318	-0.102626919746399	0.518267333507538	1	1.397375822067261	1.398377418518066	1.375190138816833	1.365209817886353	1.331168770790100	1.310512185096741	-0.275972455739975	0.600126206874847	-0.150131121277809	-0.099834568798542	-0.033799495548010	-0.274205535650253	-0.017059313133359	0.019317278638482
0.055088341236115	0.195633649826050	-0.260436296463013	-0.164037927985191	0.140992209315300	-0.123795047402382	0.641969442367554	1	1.395213723182678	1.389753222465515	1.355873465538025	1.331090569496155	1.278294920921326	1.235146880149841	0.502240538597107	1.963051795959473	0.233875140547752	-0.094726264476776	-0.013286327011883	-0.118762224912643	0.121121630072594	-0.092374481260777
0.041425108909607	0.111979007720947	-0.396272540092468	-0.485737949609756	0.275989711284637	-0.112024709582329	0.655818521976471	1	1.392435550689697	1.378690838813782	1.331168770790100	1.287634730339050	1.211312770843506	1.140302658081055	2.190166234970093	-0.454510897397995	0.226716995239258	-0.134588629007339	0.123127043247223	-0.145779848098755	0.061527889221907	-0.108922518789768
0.038130581378937	-0.064361572265625	-0.308854877948761	-0.226372152566910	0.106720432639122	-0.095167025923729	0.328071117401123	1	1.389042496681213	1.365209817886353	1.301173448562622	1.235146880149841	1.130956292152405	1.027475237846375	1.245242834091187	0.278462946414948	0.270742774009705	-0.111124910414219	0.046559132635593	-0.105737417936325	-0.045876685529947	-0.103809185326099
0.035676121711731	0.071025371551514	-0.199313759803772	-0.183949917554855	0.142233848571777	-0.109693698585033	0.154066950082779	1	1.385035991668701	1.349333882331848	1.266005873680115	1.173995494842529	1.038105964660645	0.898443758487701	0.391829013824463	1.710376858711243	-0.691521644592285	-0.090704500675201	-0.005821953527629	-0.066286951303482	0.026237003505230	-0.075509540736675
0.042295932769775	0.085916042327881	-0.192663311958313	-0.261235713958740	0.112103633582592	-0.072832018136978	0.138823553919792	1	1.380417943000793	1.331090569496155	1.225804805755615	1.104609370231628	0.933778882026672	0.755243360996246	-0.271906912326813	-1.751066803932190	-1.457570433616638	-0.072715044021606	-0.054098986089230	-0.117929391562939	0.059144590049982	-0.138005599379539
0.027605056762695	0.079433441162109	-0.162889480590820	-0.209225192666054	0.153554320335388	-0.065594449639320	0.251635253429413	0	1.375190138816833	1.310512185096741	1.180729031562805	1.027475237846375	0.819118201732635	0.600132346153259	-0.787151694297791	-0.007053541019559	-1.515374064445496	-0.064363300800323	-0.079547017812729	-0.109960474073887	0.046923682093620	-0.072870299220085
0.040228009223938	0.055323123931885	-0.086498260498047	-0.134740784764290	0.091319784522057	-0.087597154080868	0.312461823225021	0	1.369355082511902	1.287634730339050	1.130956292152405	0.943134009838104	0.695380091667175	0.435556858778000	-1.605163335800171	-1.923613786697388	-1.809586763381958	-0.038820751011372	-0.137604594230652	-0.101063936948776	0.040269635617733	-0.065619617700577
0.063701629638672	0.208141088485718	-0.066045284271240	-0.070499777793884	0.138356894254684	-0.108921244740486	0.460020005702972	0	1.362915277481079	1.262498259544373	1.076683163642883	0.852177381515503	0.563920319080353	0.264112383127213	-1.148722767829895	1.661532163619995	-1.693345904350281	-0.047738790512085	-0.122415207326412	-0.018385158851743	0.180967196822166	-0.033196154981852
0.045225381851196	-0.067128181457520	-0.174973964691162	-0.089838042855263	0.150876522064209	-0.075065694749355	0.367839008569717	0	1.355873465538025	1.235146880149841	1.018123865127563	0.755243360996246	0.426179200410843	0.088502712547779	-0.545553743839264	-1.320053815841675	-1.368156909942627	-0.068443141877651	-0.080919437110424	-0.084009215235710	-0.073329336941242	-0.048460341989994
0.059163093566895	0.094974517822266	-0.006046295166016	-0.098810598254204	0.162822678685188	-0.080355130136013	0.210013180971146	0	1.348232865333557	1.205628752708435	0.955509305000305	0.653011858463287	0.283665776252747	-0.088502712547779	-0.543681263923645	-2.339275836944580	-0.796645104885101	-0.043332919478416	-0.092998556792736	0.000935972784646	0.037049654871225	-0.125676304101944
0.065586805343628	0.065321683883667	-0.113664865493774	-0.038357995450497	0.155368030071259	-0.072267495095730	0.205029815435410	0	1.339996814727783	1.173995494842529	0.889086663722992	0.546199977397919	0.137941509485245	-0.264112383127213	-0.046226099133492	1.064699888229370	-0.133439317345619	-0.066648438572884	-0.052103295922279	-0.002049103612080	0.022964023053646	-0.024143489077687
0.072022616863251	-0.023071527481079	-0.116045832633972	-0.110222220420837	0.178977772593498	-0.044189043343067	0.200181275606155	0	1.331168770790100	1.140302658081055	0.819118201732635	0.435556858778000	-0.009397028945386	-0.435556858778000	0.359985381364822	-0.220309719443321	0.484663784503937	-0.072889365255833	-0.038861326873302	-0.012527809478343	-0.043425057083368	-0.141732633113861
0.079775273799896	0.079739809036255	-0.134741187095642	-0.030022796243429	0.178395509719849	-0.043700177222490	0.190003752708435	0	1.321752786636353	1.104609370231628	0.745879948139191	0.321858644485474	-0.156735569238663	-0.600132346153259	0.888941586017609	3.207154750823975	0.900786697864532	-0.084306240081787	-0.010842890478671	0.040927521884441	0.036632370203733	-0.086965925991535
0.086908936500549	0.023561239242554	-0.106664896011353	-0.117945201694965	0.153460428118706	-0.043552935123444	0.112764604389668	0	1.311752796173096	1.066978216171265	0.669660925865173	0.205902799963951	-0.302459836006165	-0.755243360996246	1.123172402381897	-0.342541247606277	0.643695056438446	-0.083063572645187	0.006990582682192	0.024843897670507	-0.010680357925594	-0.204266607761383
0.077363967895508	0.064640283584595	-0.093860626220703	-0.070952080190182	0.145205661654472	-0.044840298593044	0.169263899326324	0	1.301173448562622	1.027475237846375	0.590762019157410	0.088502712547779	-0.444973260164261	-0.898443758487701	0.825500071048737	2.700190067291260	0.062491286545992	-0.077205181121826	-0.003474469762295	0.064261578023434	0.014235289767385	-0.083850696682930
0.088817179203033	0.171395063400269	-0.072351336479187	-0.046349763870239	0.141253054141998	-0.050143301486969	0.354542911052704	0	1.290019154548645	0.986169636249542	0.509494483470917	-0.029518164694309	-0.582714378833771	-1.027475237846375	0.534660458564758	0.767540335655212	-0.247526302933693	-0.064719885587692	-0.020493047311902	0.057349704205990	0.130536213517189	-0.096314735710621
0.072267055511475	0.032103061676025	-0.227216601371765	-0.020243639126420	0.149860993027687	-0.065661035478115	0.310992181301117	0	1.278294920921326	0.943134009838104	0.426179200410843	-0.147331997752190	-0.714174151420593	-1.140302658081055	0.719530761241913	5.395920276641846	0.148642480373383	-0.091379620134830	0.005002764053643	0.019630555063486	0.009047837927938	0.013857608661056
0.055779755115509	-0.041891336441040	-0.140493154525757	-0.068545885384083	0.115401446819305	0.004885815083981	0.157917797565460	0	1.266005873680115	0.898443758487701	0.341144859790802	-0.264112383127213	-0.837912261486053	-1.235146880149841	0.711891949176788	-0.149278730154037	0.091123886406422	-0.068431369960308	-0.010561169125140	0.015019048005342	-0.070029653608799	-0.060045897960663
